lr,epoch,batch_size,run,ll_ontram_train,ll_ontram_valid,ll_ontram_test,ll_ontram_train_retrained,ll_ontram_valid_retrained,ll_ontram_test_retrained,ll_polr_train,ll_polr_valid,ll_polr_test,ll_ontram_train_init,ll_ontram_valid_init,ll_ontram_test_init,ll_ontram_train_warmstart,ll_ontram_valid_warmstart,ll_ontram_test_warmstart,acc_ontram_train,acc_ontram_valid,acc_ontram_test,acc_ontram_train_retrained,acc_ontram_valid_retrained,acc_ontram_test_retrained,acc_polr_train,acc_polr_valid,acc_polr_test,qwk_ontram_train,qwk_ontram_valid,qwk_ontram_test,qwk_ontram_train_retrained,qwk_ontram_valid_retrained,qwk_ontram_test_retrained,qwk_polr_train,qwk_polr_valid,qwk_polr_test
1e-04,100,8,1,1.34901593425489,1.36204525998129,1.63300664894944,0,0,0,1.34672870641622,1.34873100411508,1.64223965459967,1.76502013206482,1.79411923885345,1.68474125862122,1.40937471389771,1.41603350639343,1.57430624961853,0.478527607361963,0.473684210526316,0.380952380952381,0,0,0,0.47239263803681,0.526315789473684,0.380952380952381,0.527220543347861,0.637931034482759,0.347826086956522,0,0,0,0.4827841423566,0.64671201814059,0.212389380530974
