lr,epoch,batch_size,run,ll_ontram_train,ll_ontram_valid,ll_ontram_test,ll_ontram_train_retrained,ll_ontram_valid_retrained,ll_ontram_test_retrained,ll_polr_train,ll_polr_valid,ll_polr_test,ll_ontram_train_init,ll_ontram_valid_init,ll_ontram_test_init,ll_ontram_train_warmstart,ll_ontram_valid_warmstart,ll_ontram_test_warmstart,acc_ontram_train,acc_ontram_valid,acc_ontram_test,acc_ontram_train_retrained,acc_ontram_valid_retrained,acc_ontram_test_retrained,acc_polr_train,acc_polr_valid,acc_polr_test,qwk_ontram_train,qwk_ontram_valid,qwk_ontram_test,qwk_ontram_train_retrained,qwk_ontram_valid_retrained,qwk_ontram_test_retrained,qwk_polr_train,qwk_polr_valid,qwk_polr_test
1e-04,100,8,1,1.20478343062346,1.3311581337565,2.20657160640537,0,0,0,1.33574458221576,1.38384394207207,1.84465203934407,1.71526217460632,1.20453119277954,1.84352743625641,1.40182638168335,1.45710027217865,1.72895216941833,0.496932515337423,0.473684210526316,0.285714285714286,0,0,0,0.441717791411043,0.473684210526316,0.428571428571429,0.652204836415363,0.0155440414507773,0.299503193754436,0,0,0,0.518667635432845,-0.0228384991843393,0.486583184257603
