lr,epoch,batch_size,run,ll_ontram_train,ll_ontram_valid,ll_ontram_test,ll_ontram_train_retrained,ll_ontram_valid_retrained,ll_ontram_test_retrained,ll_polr_train,ll_polr_valid,ll_polr_test,ll_ontram_train_init,ll_ontram_valid_init,ll_ontram_test_init,ll_ontram_train_warmstart,ll_ontram_valid_warmstart,ll_ontram_test_warmstart,acc_ontram_train,acc_ontram_valid,acc_ontram_test,acc_ontram_train_retrained,acc_ontram_valid_retrained,acc_ontram_test_retrained,acc_polr_train,acc_polr_valid,acc_polr_test,qwk_ontram_train,qwk_ontram_valid,qwk_ontram_test,qwk_ontram_train_retrained,qwk_ontram_valid_retrained,qwk_ontram_test_retrained,qwk_polr_train,qwk_polr_valid,qwk_polr_test
1e-04,100,8,1,1.25405063587817,1.68426852698454,2.30992232536036,0,0,0,1.24965541763404,1.71493104575306,2.27871553157387,1.78673458099365,2.35630035400391,2.10046124458313,1.28447544574738,1.73161852359772,2.28140592575073,0.507692307692308,0.4,0.294117647058824,0,0,0,0.515384615384615,0.333333333333333,0.352941176470588,0.596198547713575,0.317269076305221,0.242220353238015,0,0,0,0.613670133729569,0.350282485875706,0.275409836065574
