"X1","X2","mem","spl","type","loss","mod"
0.97482164766429,1,1,1,"test","nll","cils"
0.590829292972901,1,1,1,"test","nll","cils"
0.992002986343998,1,1,1,"test","nll","cils"
0.987640150028367,1,1,1,"test","nll","cils"
0.965238443648762,1,1,1,"test","nll","cils"
0.134453181258242,1,1,1,"test","nll","cils"
0.97244918333689,1,1,1,"test","nll","cils"
0.967099322948119,1,1,1,"test","nll","cils"
0.979459129761613,1,1,1,"test","nll","cils"
0.952550185327376,1,1,1,"test","nll","cils"
0.905361910636776,1,1,1,"test","nll","cils"
0.967980550874243,1,1,1,"test","nll","cils"
0.971389542668348,1,1,1,"test","nll","cils"
0.903717690371859,1,1,1,"test","nll","cils"
0.977501396569372,1,1,1,"test","nll","cils"
0.586509551552572,1,1,1,"test","nll","cils"
0.732511491060308,1,1,1,"test","nll","cils"
0.986418752383671,1,1,1,"test","nll","cils"
0.972335381474975,1,1,1,"test","nll","cils"
0.950060081783076,1,1,1,"test","nll","cils"
0.975352962952526,1,1,1,"test","nll","cils"
0.979943232110172,1,1,1,"test","nll","cils"
0.995610440042794,1,1,1,"test","nll","cils"
0.951964999319076,1,1,1,"test","nll","cils"
0.992479620944255,1,1,1,"test","nll","cils"
0.944150514821372,1,1,1,"test","nll","cils"
0.506536528584218,1,1,1,"test","nll","cils"
0.859805888756886,1,1,1,"test","nll","cils"
0.894237811423992,1,1,1,"test","nll","cils"
0.929006123235078,1,1,1,"test","nll","cils"
0.99413820698276,1,1,1,"test","nll","cils"
0.937899393622619,1,1,1,"test","nll","cils"
0.6442512265239,1,1,1,"test","nll","cils"
0.977150441184237,1,1,1,"test","nll","cils"
0.833535220707155,1,1,1,"test","nll","cils"
0.233580688657554,1,1,1,"test","nll","cils"
0.995717954658026,1,1,1,"test","nll","cils"
0.832361918713163,1,1,1,"test","nll","cils"
0.987554201713419,1,1,1,"test","nll","cils"
0.894545387891442,1,1,1,"test","nll","cils"
0.934863081781056,1,1,1,"test","nll","cils"
0.984151303449729,1,2,1,"test","nll","cils"
0.310475656691168,1,2,1,"test","nll","cils"
0.99664875408554,1,2,1,"test","nll","cils"
0.990518263332348,1,2,1,"test","nll","cils"
0.964621893024702,1,2,1,"test","nll","cils"
