"loss","Type","epoch"
0.526953756809235,"Train",1
0.469280064105988,"Train",2
0.495535314083099,"Train",3
0.490478038787842,"Train",4
0.46989768743515,"Train",5
0.459676921367645,"Train",6
0.467073261737823,"Train",7
0.460205256938934,"Train",8
0.462378263473511,"Train",9
0.458267629146576,"Train",10
0.469852447509766,"Train",11
0.464702904224396,"Train",12
0.46371653676033,"Train",13
0.460139483213425,"Train",14
0.458717375993729,"Train",15
0.466976970434189,"Train",16
0.448093861341476,"Train",17
0.461276769638062,"Train",18
0.430174648761749,"Train",19
0.451586067676544,"Train",20
0.45252388715744,"Train",21
0.439955860376358,"Train",22
0.43919575214386,"Train",23
0.44220107793808,"Train",24
0.430509448051453,"Train",25
0.422364354133606,"Train",26
0.447590082883835,"Train",27
0.411663711071014,"Train",28
0.415385544300079,"Train",29
0.423503547906876,"Train",30
0.42423489689827,"Train",31
0.421675354242325,"Train",32
0.421200007200241,"Train",33
0.410655230283737,"Train",34
0.423377364873886,"Train",35
0.42170113325119,"Train",36
0.407095819711685,"Train",37
0.412740230560303,"Train",38
0.397615164518356,"Train",39
0.394895404577255,"Train",40
0.39765065908432,"Train",41
0.372004926204681,"Train",42
0.38656097650528,"Train",43
0.377041518688202,"Train",44
0.40473073720932,"Train",45
0.384208232164383,"Train",46
0.373336434364319,"Train",47
0.367803305387497,"Train",48
0.376725405454636,"Train",49
0.37779825925827,"Train",50
0.373037844896317,"Train",51
0.357677221298218,"Train",52
0.353416502475739,"Train",53
0.357312560081482,"Train",54
0.359330773353577,"Train",55
0.345371514558792,"Train",56
0.338920503854752,"Train",57
0.34220489859581,"Train",58
0.342641443014145,"Train",59
0.359111994504929,"Train",60
0.337488532066345,"Train",61
0.337635964155197,"Train",62
0.331688046455383,"Train",63
0.333701252937317,"Train",64
0.310102939605713,"Train",65
0.317362308502197,"Train",66
0.334234207868576,"Train",67
0.344210356473923,"Train",68
0.322258353233337,"Train",69
0.32569420337677,"Train",70
0.321318954229355,"Train",71
0.317210644483566,"Train",72
0.303462445735931,"Train",73
0.29632693529129,"Train",74
0.279865056276321,"Train",75
0.296601951122284,"Train",76
0.289569735527039,"Train",77
0.289131611585617,"Train",78
0.264923483133316,"Train",79
0.252462357282639,"Train",80
0.271746158599854,"Train",81
0.254285126924515,"Train",82
0.250431329011917,"Train",83
0.273273915052414,"Train",84
0.272130042314529,"Train",85
0.279714405536652,"Train",86
0.24413238465786,"Train",87
0.253145039081573,"Train",88
0.244825884699821,"Train",89
0.239334553480148,"Train",90
0.248361438512802,"Train",91
0.25502672791481,"Train",92
0.23885390162468,"Train",93
0.214449509978294,"Train",94
0.228982284665108,"Train",95
0.219582408666611,"Train",96
0.191110581159592,"Train",97
0.209778979420662,"Train",98
0.221002414822578,"Train",99
0.203308790922165,"Train",100
0.180505514144897,"Train",101
0.190481245517731,"Train",102
0.233787953853607,"Train",103
0.182021111249924,"Train",104
0.204468905925751,"Train",105
0.181364938616753,"Train",106
0.180099189281464,"Train",107
0.174688115715981,"Train",108
0.155379951000214,"Train",109
0.176532536745071,"Train",110
0.150045946240425,"Train",111
0.152436822652817,"Train",112
0.137741610407829,"Train",113
0.141599431633949,"Train",114
0.144696414470673,"Train",115
0.138183131814003,"Train",116
0.127485826611519,"Train",117
0.135943785309792,"Train",118
0.127224802970886,"Train",119
0.11105015873909,"Train",120
0.113257214426994,"Train",121
0.135046884417534,"Train",122
0.134493708610535,"Train",123
0.158830970525742,"Train",124
0.178304314613342,"Train",125
0.122771427035332,"Train",126
0.12225353717804,"Train",127
0.13901823759079,"Train",128
0.0948391705751419,"Train",129
0.095465712249279,"Train",130
0.0757258236408234,"Train",131
0.069670207798481,"Train",132
0.0811100453138351,"Train",133
0.0570204816758633,"Train",134
0.0893948376178741,"Train",135
0.0474179573357105,"Train",136
0.0785951316356659,"Train",137
0.125993341207504,"Train",138
0.0816247910261154,"Train",139
0.0555944293737411,"Train",140
0.0513271503150463,"Train",141
0.0560889951884747,"Train",142
0.0377940237522125,"Train",143
0.0685883313417435,"Train",144
0.0591659434139729,"Train",145
0.152567103505135,"Train",146
0.0832707956433296,"Train",147
0.0657545477151871,"Train",148
0.0637220367789268,"Train",149
0.0420337691903114,"Train",150
0.0283624939620495,"Train",151
0.0358385816216469,"Train",152
0.0345368534326553,"Train",153
0.027620168402791,"Train",154
0.028370562940836,"Train",155
0.0494468882679939,"Train",156
0.0236529782414436,"Train",157
0.026813268661499,"Train",158
0.0336801409721375,"Train",159
0.0134887341409922,"Train",160
0.486252009868622,"Val",1
0.483037620782852,"Val",2
0.4547338783741,"Val",3
0.463311463594437,"Val",4
0.46012943983078,"Val",5
0.46225506067276,"Val",6
0.461080133914948,"Val",7
0.463968217372894,"Val",8
0.458226472139359,"Val",9
0.453399181365967,"Val",10
0.454534202814102,"Val",11
0.455745965242386,"Val",12
0.456331014633179,"Val",13
0.462241947650909,"Val",14
0.470189154148102,"Val",15
0.465068906545639,"Val",16
0.459347993135452,"Val",17
0.459634304046631,"Val",18
0.460055649280548,"Val",19
0.471436649560928,"Val",20
0.465193122625351,"Val",21
0.475478887557983,"Val",22
0.458405613899231,"Val",23
0.459399163722992,"Val",24
0.461770862340927,"Val",25
0.531742036342621,"Val",26
0.461296886205673,"Val",27
0.463309228420258,"Val",28
0.472940027713776,"Val",29
0.463137686252594,"Val",30
0.473688632249832,"Val",31
0.468995720148087,"Val",32
0.467857599258423,"Val",33
0.465413898229599,"Val",34
0.466846376657486,"Val",35
0.464658051729202,"Val",36
0.495318531990051,"Val",37
0.487019330263138,"Val",38
0.46752855181694,"Val",39
0.478695929050446,"Val",40
0.484420776367188,"Val",41
0.481002986431122,"Val",42
0.483297675848007,"Val",43
0.481605261564255,"Val",44
0.472539812326431,"Val",45
0.519672930240631,"Val",46
0.533332347869873,"Val",47
0.506664514541626,"Val",48
0.49297234416008,"Val",49
0.545700430870056,"Val",50
0.510363399982452,"Val",51
0.51382839679718,"Val",52
0.556834578514099,"Val",53
0.495510905981064,"Val",54
0.490613460540771,"Val",55
0.528960645198822,"Val",56
0.485178232192993,"Val",57
0.490261733531952,"Val",58
0.541208207607269,"Val",59
0.520387172698975,"Val",60
0.514532268047333,"Val",61
0.484321773052216,"Val",62
0.491581708192825,"Val",63
0.499693006277084,"Val",64
0.502655386924744,"Val",65
0.541688621044159,"Val",66
0.501420080661774,"Val",67
0.534083187580109,"Val",68
0.557384669780731,"Val",69
0.510633766651154,"Val",70
0.512473344802856,"Val",71
0.517018735408783,"Val",72
0.548689484596252,"Val",73
0.536349892616272,"Val",74
0.554619431495667,"Val",75
0.58039391040802,"Val",76
0.53889924287796,"Val",77
0.536779940128326,"Val",78
0.570906162261963,"Val",79
0.568996548652649,"Val",80
0.56138813495636,"Val",81
0.613642275333405,"Val",82
0.590543687343597,"Val",83
0.618423640727997,"Val",84
0.716025412082672,"Val",85
0.56474781036377,"Val",86
0.683771252632141,"Val",87
0.606429100036621,"Val",88
0.573099732398987,"Val",89
0.589432120323181,"Val",90
0.646767199039459,"Val",91
0.701316237449646,"Val",92
0.677081346511841,"Val",93
0.743925631046295,"Val",94
0.721230566501617,"Val",95
0.678645730018616,"Val",96
0.705807447433472,"Val",97
0.71662163734436,"Val",98
0.725679934024811,"Val",99
0.708344042301178,"Val",100
0.854005217552185,"Val",101
0.768194794654846,"Val",102
0.73577743768692,"Val",103
0.74209201335907,"Val",104
0.732305705547333,"Val",105
0.748651921749115,"Val",106
0.78695547580719,"Val",107
0.802689909934998,"Val",108
0.807023108005524,"Val",109
0.784734010696411,"Val",110
0.828498661518097,"Val",111
0.773891270160675,"Val",112
0.840685188770294,"Val",113
0.858989000320435,"Val",114
0.926674902439117,"Val",115
0.961635112762451,"Val",116
0.845737159252167,"Val",117
0.811165988445282,"Val",118
0.907046616077423,"Val",119
0.826714873313904,"Val",120
0.907602608203888,"Val",121
1.22462844848633,"Val",122
0.994787633419037,"Val",123
0.819832026958466,"Val",124
0.765471339225769,"Val",125
0.864876925945282,"Val",126
0.853473961353302,"Val",127
0.816939830780029,"Val",128
0.877891361713409,"Val",129
0.895599544048309,"Val",130
0.990093350410461,"Val",131
1.20814490318298,"Val",132
0.945368349552155,"Val",133
1.37777757644653,"Val",134
0.896694839000702,"Val",135
0.979705691337585,"Val",136
0.994721412658691,"Val",137
0.959576308727264,"Val",138
0.924602627754211,"Val",139
1.11126267910004,"Val",140
0.999677062034607,"Val",141
1.01249015331268,"Val",142
1.08864426612854,"Val",143
1.32355940341949,"Val",144
1.18992209434509,"Val",145
1.05741846561432,"Val",146
0.970175564289093,"Val",147
1.05729711055756,"Val",148
1.0562037229538,"Val",149
1.09612107276917,"Val",150
1.15847766399384,"Val",151
1.19770157337189,"Val",152
1.18459153175354,"Val",153
1.24353384971619,"Val",154
1.2041300535202,"Val",155
1.28745245933533,"Val",156
1.17773592472076,"Val",157
1.22950768470764,"Val",158
1.23507881164551,"Val",159
1.33753347396851,"Val",160
