"loss","Type","epoch"
1.56536459922791,"Train",1
1.53789436817169,"Train",2
1.53740644454956,"Train",3
1.53808259963989,"Train",4
1.53645467758179,"Train",5
1.53647661209106,"Train",6
1.53782832622528,"Train",7
1.53810381889343,"Train",8
1.53694772720337,"Train",9
1.53694534301758,"Train",10
1.53823840618134,"Train",11
1.53560984134674,"Train",12
1.53705430030823,"Train",13
1.53768312931061,"Train",14
1.53697562217712,"Train",15
1.53656697273254,"Train",16
1.53659188747406,"Train",17
1.53675055503845,"Train",18
1.53444826602936,"Train",19
1.53710126876831,"Train",20
1.53611314296722,"Train",21
1.5332692861557,"Train",22
1.53812348842621,"Train",23
1.5379843711853,"Train",24
1.5366632938385,"Train",25
1.53557765483856,"Train",26
1.5370100736618,"Train",27
1.53381276130676,"Train",28
1.53210699558258,"Train",29
1.53519141674042,"Train",30
1.5355327129364,"Train",31
1.53673076629639,"Train",32
1.53518664836884,"Train",33
1.53451871871948,"Train",34
1.53583109378815,"Train",35
1.53398394584656,"Train",36
1.53206694126129,"Train",37
1.52957570552826,"Train",38
1.5287801027298,"Train",39
1.52197420597076,"Train",40
1.53478109836578,"Train",41
1.52403390407562,"Train",42
1.51887428760529,"Train",43
1.51410949230194,"Train",44
1.51661419868469,"Train",45
1.51040005683899,"Train",46
1.50386369228363,"Train",47
1.51903569698334,"Train",48
1.51251602172852,"Train",49
1.50393557548523,"Train",50
1.50080525875092,"Train",51
1.49042129516602,"Train",52
1.50355291366577,"Train",53
1.50152826309204,"Train",54
1.49480223655701,"Train",55
1.48700213432312,"Train",56
1.48498868942261,"Train",57
1.47226524353027,"Train",58
1.4902195930481,"Train",59
1.47758615016937,"Train",60
1.49094176292419,"Train",61
1.47178208827972,"Train",62
1.48915696144104,"Train",63
1.49352824687958,"Train",64
1.47639334201813,"Train",65
1.47988975048065,"Train",66
1.46042084693909,"Train",67
1.47214591503143,"Train",68
1.46345567703247,"Train",69
1.46759188175201,"Train",70
1.47548973560333,"Train",71
1.4597886800766,"Train",72
1.47037780284882,"Train",73
1.46975338459015,"Train",74
1.46286165714264,"Train",75
1.45585644245148,"Train",76
1.44395565986633,"Train",77
1.4593517780304,"Train",78
1.45358729362488,"Train",79
1.44463002681732,"Train",80
1.44657015800476,"Train",81
1.43815517425537,"Train",82
1.45374572277069,"Train",83
1.44980788230896,"Train",84
1.44935166835785,"Train",85
1.44224858283997,"Train",86
1.43069851398468,"Train",87
1.43371200561523,"Train",88
1.44983184337616,"Train",89
1.43618321418762,"Train",90
1.4323844909668,"Train",91
1.4259889125824,"Train",92
1.41224157810211,"Train",93
1.44017720222473,"Train",94
1.41647386550903,"Train",95
1.40238654613495,"Train",96
1.41301155090332,"Train",97
1.4097067117691,"Train",98
1.40942966938019,"Train",99
1.39763116836548,"Train",100
1.38666069507599,"Train",101
1.41168689727783,"Train",102
1.41217696666718,"Train",103
1.39152538776398,"Train",104
1.38298034667969,"Train",105
1.36217105388641,"Train",106
1.38875794410706,"Train",107
1.3765172958374,"Train",108
1.36282932758331,"Train",109
1.39442896842957,"Train",110
1.3823047876358,"Train",111
1.37045037746429,"Train",112
1.35580921173096,"Train",113
1.3704845905304,"Train",114
1.34989500045776,"Train",115
1.34084904193878,"Train",116
1.32566964626312,"Train",117
1.31974875926971,"Train",118
1.32513833045959,"Train",119
1.34357178211212,"Train",120
1.34048974514008,"Train",121
1.31209599971771,"Train",122
1.33683669567108,"Train",123
1.34259974956512,"Train",124
1.31255900859833,"Train",125
1.31907784938812,"Train",126
1.32487404346466,"Train",127
1.29543685913086,"Train",128
1.30426919460297,"Train",129
1.29323518276215,"Train",130
1.27587580680847,"Train",131
1.29457318782806,"Train",132
1.27397692203522,"Train",133
1.27684843540192,"Train",134
1.27436208724976,"Train",135
1.27261829376221,"Train",136
1.25730311870575,"Train",137
1.26034867763519,"Train",138
1.24892771244049,"Train",139
1.24496471881866,"Train",140
1.22768187522888,"Train",141
1.28810250759125,"Train",142
1.23849284648895,"Train",143
1.21255087852478,"Train",144
1.27248907089233,"Train",145
1.20814251899719,"Train",146
1.22852826118469,"Train",147
1.18621718883514,"Train",148
1.237957239151,"Train",149
1.20909631252289,"Train",150
1.18792653083801,"Train",151
1.22001898288727,"Train",152
1.17892467975616,"Train",153
1.19988286495209,"Train",154
1.16297364234924,"Train",155
1.18050456047058,"Train",156
1.15622508525848,"Train",157
1.1557697057724,"Train",158
1.21350717544556,"Train",159
1.16526257991791,"Train",160
1.44810581207275,"Val",1
1.44778347015381,"Val",2
1.44828522205353,"Val",3
1.44905197620392,"Val",4
1.44871652126312,"Val",5
1.45037806034088,"Val",6
1.45032262802124,"Val",7
1.45047473907471,"Val",8
1.45302081108093,"Val",9
1.45043098926544,"Val",10
1.44993686676025,"Val",11
1.44976806640625,"Val",12
1.45084846019745,"Val",13
1.45033514499664,"Val",14
1.44949805736542,"Val",15
1.44924199581146,"Val",16
1.4499499797821,"Val",17
1.44995248317719,"Val",18
1.44967091083527,"Val",19
1.44906878471375,"Val",20
1.44846749305725,"Val",21
1.44978392124176,"Val",22
1.44873118400574,"Val",23
1.44695639610291,"Val",24
1.44931471347809,"Val",25
1.44930148124695,"Val",26
1.44918429851532,"Val",27
1.44874405860901,"Val",28
1.44871628284454,"Val",29
1.44665420055389,"Val",30
1.44548034667969,"Val",31
1.44533336162567,"Val",32
1.4417769908905,"Val",33
1.44076347351074,"Val",34
1.43958175182343,"Val",35
1.43803834915161,"Val",36
1.43179404735565,"Val",37
1.43509769439697,"Val",38
1.42473161220551,"Val",39
1.40852224826813,"Val",40
1.40968132019043,"Val",41
1.40647900104523,"Val",42
1.39605307579041,"Val",43
1.37446057796478,"Val",44
1.37901711463928,"Val",45
1.3669410943985,"Val",46
1.34605252742767,"Val",47
1.35461366176605,"Val",48
1.37457418441772,"Val",49
1.34870254993439,"Val",50
1.34934604167938,"Val",51
1.33489894866943,"Val",52
1.33956634998322,"Val",53
1.34492135047913,"Val",54
1.3341166973114,"Val",55
1.33274829387665,"Val",56
1.33543884754181,"Val",57
1.34210014343262,"Val",58
1.32487750053406,"Val",59
