"loss","Type","epoch"
1.43126928806305,"Train",1
1.40428650379181,"Train",2
1.39815175533295,"Train",3
1.391317486763,"Train",4
1.4001886844635,"Train",5
1.38839614391327,"Train",6
1.38744723796844,"Train",7
1.38495516777039,"Train",8
1.39239609241486,"Train",9
1.39046049118042,"Train",10
1.38785755634308,"Train",11
1.38607716560364,"Train",12
1.38571608066559,"Train",13
1.39144897460938,"Train",14
1.39507436752319,"Train",15
1.37729489803314,"Train",16
1.38903629779816,"Train",17
1.37787640094757,"Train",18
1.38250684738159,"Train",19
1.37152934074402,"Train",20
1.39873147010803,"Train",21
1.3804577589035,"Train",22
1.38802814483643,"Train",23
1.38852834701538,"Train",24
1.38496005535126,"Train",25
1.3696585893631,"Train",26
1.37568759918213,"Train",27
1.38338887691498,"Train",28
1.37114727497101,"Train",29
1.3894602060318,"Train",30
1.38738095760345,"Train",31
1.37368547916412,"Train",32
1.38244700431824,"Train",33
1.35487186908722,"Train",34
1.37611031532288,"Train",35
1.39395606517792,"Train",36
1.37592005729675,"Train",37
1.37363624572754,"Train",38
1.38138461112976,"Train",39
1.36972975730896,"Train",40
1.37318420410156,"Train",41
1.37820792198181,"Train",42
1.3822226524353,"Train",43
1.37925219535828,"Train",44
1.36320567131042,"Train",45
1.38204205036163,"Train",46
1.36951351165771,"Train",47
1.37122476100922,"Train",48
1.37853741645813,"Train",49
1.38591170310974,"Train",50
1.36626958847046,"Train",51
1.38009428977966,"Train",52
1.37059676647186,"Train",53
1.37525010108948,"Train",54
1.38144934177399,"Train",55
1.37321698665619,"Train",56
1.37151539325714,"Train",57
1.38239538669586,"Train",58
1.37477469444275,"Train",59
1.36266684532166,"Train",60
1.35900378227234,"Train",61
1.37656056880951,"Train",62
1.37441551685333,"Train",63
1.36177349090576,"Train",64
1.37260603904724,"Train",65
1.37727463245392,"Train",66
1.37015509605408,"Train",67
1.37133324146271,"Train",68
1.3568822145462,"Train",69
1.36846601963043,"Train",70
1.35359501838684,"Train",71
1.36446106433868,"Train",72
1.35874378681183,"Train",73
1.34707927703857,"Train",74
