"loss","Type","epoch"
1.55416560173035,"Train",1
1.54294121265411,"Train",2
1.53685235977173,"Train",3
1.53445243835449,"Train",4
1.53814053535461,"Train",5
1.52439534664154,"Train",6
1.52419781684875,"Train",7
1.52853798866272,"Train",8
1.53533124923706,"Train",9
1.52801620960236,"Train",10
1.5334757566452,"Train",11
1.51957929134369,"Train",12
1.53411316871643,"Train",13
1.53532731533051,"Train",14
1.52921497821808,"Train",15
1.53438174724579,"Train",16
1.52824771404266,"Train",17
1.52746117115021,"Train",18
1.51722323894501,"Train",19
1.53137922286987,"Train",20
1.53312766551971,"Train",21
1.52796101570129,"Train",22
1.52328276634216,"Train",23
1.52494025230408,"Train",24
1.5310286283493,"Train",25
1.52309560775757,"Train",26
1.53902745246887,"Train",27
1.52599966526031,"Train",28
1.51800489425659,"Train",29
1.51756131649017,"Train",30
1.51909017562866,"Train",31
1.51692593097687,"Train",32
1.50802791118622,"Train",33
1.51435697078705,"Train",34
1.51370906829834,"Train",35
1.51373326778412,"Train",36
1.50862872600555,"Train",37
1.50680959224701,"Train",38
1.50301957130432,"Train",39
1.5006148815155,"Train",40
1.51773977279663,"Train",41
1.50143504142761,"Train",42
1.48652338981628,"Train",43
1.49898195266724,"Train",44
1.49135088920593,"Train",45
1.48032259941101,"Train",46
1.46291029453278,"Train",47
1.48634350299835,"Train",48
1.4766583442688,"Train",49
1.44656801223755,"Train",50
1.4701132774353,"Train",51
1.44768130779266,"Train",52
1.4414244890213,"Train",53
1.45281648635864,"Train",54
1.44390320777893,"Train",55
1.45099258422852,"Train",56
1.44472146034241,"Train",57
1.44509744644165,"Train",58
1.43305206298828,"Train",59
1.40581607818604,"Train",60
1.44616806507111,"Train",61
1.41368293762207,"Train",62
1.42690455913544,"Train",63
1.42849540710449,"Train",64
1.40432929992676,"Train",65
1.38887476921082,"Train",66
1.40898954868317,"Train",67
1.42559325695038,"Train",68
1.39567172527313,"Train",69
1.38956332206726,"Train",70
1.40071189403534,"Train",71
1.37028479576111,"Train",72
1.38880491256714,"Train",73
1.36095023155212,"Train",74
1.38735949993134,"Train",75
1.36281704902649,"Train",76
1.37922978401184,"Train",77
1.36284601688385,"Train",78
1.37668752670288,"Train",79
1.34051108360291,"Train",80
1.38429772853851,"Train",81
1.35105073451996,"Train",82
1.34898555278778,"Train",83
1.38215613365173,"Train",84
1.37584257125854,"Train",85
1.35959982872009,"Train",86
1.36655306816101,"Train",87
1.33816421031952,"Train",88
1.36665046215057,"Train",89
1.33513677120209,"Train",90
1.34625887870789,"Train",91
1.36562097072601,"Train",92
1.35096681118011,"Train",93
1.3575211763382,"Train",94
1.33745515346527,"Train",95
1.32856583595276,"Train",96
1.3166561126709,"Train",97
1.30567586421967,"Train",98
1.32811284065247,"Train",99
1.30952847003937,"Train",100
1.31979882717133,"Train",101
1.29724276065826,"Train",102
1.29703068733215,"Train",103
1.29744446277618,"Train",104
1.31168639659882,"Train",105
1.2771909236908,"Train",106
1.29646062850952,"Train",107
1.29529881477356,"Train",108
1.31981790065765,"Train",109
1.2744300365448,"Train",110
1.26608741283417,"Train",111
1.26670050621033,"Train",112
1.25298058986664,"Train",113
1.27453052997589,"Train",114
1.25771999359131,"Train",115
1.2550448179245,"Train",116
1.26262390613556,"Train",117
1.23374199867249,"Train",118
1.21995329856873,"Train",119
1.25714945793152,"Train",120
1.20768070220947,"Train",121
1.19541752338409,"Train",122
1.20308339595795,"Train",123
1.21585094928741,"Train",124
1.22014343738556,"Train",125
1.21090626716614,"Train",126
1.20082855224609,"Train",127
1.19426214694977,"Train",128
1.1956113576889,"Train",129
1.18371093273163,"Train",130
1.22530293464661,"Train",131
1.21135640144348,"Train",132
1.1574991941452,"Train",133
1.17135548591614,"Train",134
1.19507336616516,"Train",135
1.19071400165558,"Train",136
1.14429235458374,"Train",137
1.14887475967407,"Train",138
1.15374183654785,"Train",139
1.15724587440491,"Train",140
1.15866470336914,"Train",141
1.145716547966,"Train",142
1.16606521606445,"Train",143
1.12176930904388,"Train",144
1.1287899017334,"Train",145
1.15644383430481,"Train",146
1.19104838371277,"Train",147
1.12702941894531,"Train",148
1.10967183113098,"Train",149
1.05058550834656,"Train",150
1.14123499393463,"Train",151
1.13229489326477,"Train",152
1.11384344100952,"Train",153
1.08680772781372,"Train",154
1.07940185070038,"Train",155
1.07090842723846,"Train",156
1.12049162387848,"Train",157
1.09795582294464,"Train",158
1.03467059135437,"Train",159
1.09526491165161,"Train",160
1.44621682167053,"Val",1
1.44883978366852,"Val",2
1.44273281097412,"Val",3
1.44420826435089,"Val",4
1.44110536575317,"Val",5
1.43581116199493,"Val",6
1.42868494987488,"Val",7
1.4391143321991,"Val",8
1.44063627719879,"Val",9
1.43847215175629,"Val",10
1.43571674823761,"Val",11
1.43477737903595,"Val",12
1.42965662479401,"Val",13
1.43323504924774,"Val",14
1.43094098567963,"Val",15
1.42884123325348,"Val",16
1.42911088466644,"Val",17
1.4210262298584,"Val",18
1.43029510974884,"Val",19
1.43065595626831,"Val",20
1.43130254745483,"Val",21
1.43549311161041,"Val",22
1.42940819263458,"Val",23
1.42805421352386,"Val",24
1.42355966567993,"Val",25
1.42460250854492,"Val",26
1.42725813388824,"Val",27
1.42048323154449,"Val",28
1.41135120391846,"Val",29
1.41949987411499,"Val",30
1.42819893360138,"Val",31
1.42038202285767,"Val",32
1.43856835365295,"Val",33
1.45049476623535,"Val",34
1.44105708599091,"Val",35
1.42237997055054,"Val",36
1.4142632484436,"Val",37
1.44184744358063,"Val",38
1.44790542125702,"Val",39
1.43838536739349,"Val",40
1.4737548828125,"Val",41
1.43477666378021,"Val",42
1.46967029571533,"Val",43
1.41512274742126,"Val",44
1.40471684932709,"Val",45
1.41690683364868,"Val",46
1.41627144813538,"Val",47
1.41078960895538,"Val",48
