lr,epoch,batch_size,run,ll_ontram_train,ll_ontram_valid,ll_ontram_test,ll_ontram_train_retrained,ll_ontram_valid_retrained,ll_ontram_test_retrained,ll_polr_train,ll_polr_valid,ll_polr_test,ll_ontram_train_init,ll_ontram_valid_init,ll_ontram_test_init,ll_ontram_train_warmstart,ll_ontram_valid_warmstart,ll_ontram_test_warmstart,acc_ontram_train,acc_ontram_valid,acc_ontram_test,acc_ontram_train_retrained,acc_ontram_valid_retrained,acc_ontram_test_retrained,acc_polr_train,acc_polr_valid,acc_polr_test,qwk_ontram_train,qwk_ontram_valid,qwk_ontram_test,qwk_ontram_train_retrained,qwk_ontram_valid_retrained,qwk_ontram_test_retrained,qwk_polr_train,qwk_polr_valid,qwk_polr_test
1e-04,100,8,1,1.28553275534826,2.79595157527886,1.781676328855,0,0,0,1.2446253835607,2.84658507325327,1.75031046156709,1.83395636081696,1.28772807121277,2.26811480522156,1.3353807926178,2.79819512367249,1.85012757778168,0.518518518518518,0.384615384615385,0.214285714285714,0,0,0,0.5,0.384615384615385,0.285714285714286,0.643461629156077,-0.0727272727272728,0.134171907756813,0,0,0,0.641871538237295,-0.0727272727272728,0.18018018018018
