"metric","ens","val","spl"
"acc",1,0.390243902439024,1
"acc",2,0.439024390243902,1
"acc",3,0.414634146341463,1
"acc",4,0.414634146341463,1
"acc",5,0.390243902439024,1
"binacc",1,0.902439024390244,1
"binacc",2,0.853658536585366,1
"binacc",3,0.829268292682927,1
"binacc",4,0.878048780487805,1
"binacc",5,0.878048780487805,1
"eacc",1,0.609756097560976,1
"eacc",2,0.560975609756098,1
"eacc",3,0.585365853658537,1
"eacc",4,0.585365853658537,1
"eacc",5,0.609756097560976,1
"ebinacc",1,0.0975609756097561,1
"ebinacc",2,0.146341463414634,1
"ebinacc",3,0.170731707317073,1
"ebinacc",4,0.121951219512195,1
"ebinacc",5,0.121951219512195,1
"nll",1,1.30700418043118,1
"nll",2,1.37153553477431,1
"nll",3,1.35414978506702,1
"nll",4,1.36775864557282,1
"nll",5,1.33467776250195,1
"binnll",1,0.220436845141264,1
"binnll",2,0.295499428797252,1
"binnll",3,0.299340508402842,1
"binnll",4,0.277002016733264,1
"binnll",5,0.211204127329829,1
"rps",1,0.0942404763038536,1
"rps",2,0.0929573484635312,1
"rps",3,0.0983562304013719,1
"rps",4,0.0986772078240924,1
"rps",5,0.0913814697140491,1
"cint",1,-7.90289278672009,1
"cint",2,-7.44898645800154,1
"cint",3,-7.82681308329504,1
"cint",4,-8.15416625923226,1
"cint",5,-7.75129392914244,1
"cslope",1,0.517202522231247,1
"cslope",2,0.393729414052529,1
"cslope",3,0.398287638966435,1
"cslope",4,0.454551372622227,1
"cslope",5,0.524412221988907,1
"brier",1,0.0720117890523078,1
"brier",2,0.0880691638841911,1
"brier",3,0.10209600909451,1
"brier",4,0.0871141233999965,1
"brier",5,0.0667951919912308,1
"auc",1,0.918918918918919,1
"auc",2,0.797297297297297,1
"auc",3,0.878378378378378,1
"auc",4,0.844594594594595,1
"auc",5,0.939189189189189,1
"eauc",1,0.0810810810810811,1
"eauc",2,0.202702702702703,1
"eauc",3,0.121621621621622,1
"eauc",4,0.155405405405405,1
"eauc",5,0.0608108108108107,1
"qwk",1,0.420115243583028,1
"qwk",2,0.286502546689304,1
"qwk",3,0.309519588725403,1
"qwk",4,0.535542339280657,1
"qwk",5,0.337150555742674,1
"eqwk",1,0.579884756416972,1
"eqwk",2,0.713497453310696,1
"eqwk",3,0.690480411274597,1
"eqwk",4,0.464457660719343,1
"eqwk",5,0.662849444257326,1
"acc",1,0.536585365853659,2
"acc",2,0.560975609756098,2
"acc",3,0.560975609756098,2
"acc",4,0.536585365853659,2
"acc",5,0.536585365853659,2
"binacc",1,0.926829268292683,2
"binacc",2,0.926829268292683,2
"binacc",3,1,2
"binacc",4,0.951219512195122,2
"binacc",5,0.902439024390244,2
"eacc",1,0.463414634146341,2
"eacc",2,0.439024390243902,2
"eacc",3,0.439024390243902,2
"eacc",4,0.463414634146341,2
"eacc",5,0.463414634146341,2
"ebinacc",1,0.073170731707317,2
"ebinacc",2,0.073170731707317,2
"ebinacc",3,0,2
"ebinacc",4,0.0487804878048781,2
"ebinacc",5,0.0975609756097561,2
"nll",1,1.21761828773753,2
"nll",2,1.2142884674157,2
"nll",3,1.17721787312859,2
"nll",4,1.17166193969909,2
"nll",5,1.31816620850264,2
"binnll",1,0.143099073116786,2
