"V2","V3","V4","V5","V6","V7","V8","mem","spl","type","loss","mod"
0.446128131273677,0.696960327591237,0.837964474875735,0.913187220811423,0.943097048960388,0.959004066176068,1,1,1,"val","nll","ci"
0.642804388657061,0.847206700239975,0.93534332519586,0.967981624195388,0.980380247333089,0.988279091217065,1,1,1,"val","nll","ci"
0.622896987779411,0.834422286544844,0.938771618238009,0.970729860089587,0.982081237170072,0.990077789571387,1,1,1,"val","nll","ci"
0.591637933957744,0.853641076384596,0.949654926959352,0.975665338399655,0.985823762587106,0.991109287330039,1,1,1,"val","nll","ci"
0.319703000302978,0.537626137904862,0.736255510336295,0.853732098532864,0.898275931522067,0.918115709437283,1,1,1,"val","nll","ci"
0.596514440192564,0.819086078971458,0.918265806125867,0.960018353267959,0.974791290245808,0.983949080492135,1,1,1,"val","nll","ci"
0.26358537483773,0.496883075082543,0.677083101052586,0.824552604327371,0.900214461408791,0.919352784103293,1,1,1,"val","nll","ci"
0.505825256443301,0.79879179295749,0.912339935377048,0.960588514034124,0.973638730402644,0.98132596331734,1,1,1,"val","nll","ci"
0.583023832925408,0.818840512872241,0.926878595829105,0.963296965634647,0.97970430065684,0.987320087269552,1,1,1,"val","nll","ci"
0.485202846016995,0.782715784380915,0.898920692618631,0.954120493997455,0.968267554795651,0.976963707282346,1,1,1,"val","nll","ci"
0.62721213718672,0.871013987886935,0.956040897039079,0.980144111666447,0.98748191542118,0.992463723017847,1,1,1,"val","nll","ci"
0.0771401838569472,0.107450463522466,0.223069199225278,0.336929831597896,0.515262152557767,0.53103863691442,1,1,1,"val","nll","ci"
0.440511981696083,0.751708257852178,0.909921428956986,0.957023400114625,0.974090649313204,0.982007994624094,1,1,1,"val","nll","ci"
0.226325669755675,0.52179902862773,0.724196607818289,0.840932398300451,0.902722885446739,0.920649944617158,1,1,1,"val","nll","ci"
0.686900708327176,0.894537813819666,0.958917639874733,0.980376848864641,0.987502164066152,0.992501646837572,1,1,1,"val","nll","ci"
0.409212826443469,0.587962195139305,0.777276108581808,0.86047164178512,0.932436533399531,0.956320772259942,1,1,1,"val","nll","ci"
0.720901877338644,0.924192214116907,0.974105309243393,0.98790897016856,0.992039959526034,0.99515858023585,1,1,1,"val","nll","ci"
0.41563666901932,0.723937106375511,0.887582351278634,0.948951125789702,0.971017706311186,0.981701468705295,1,1,1,"val","nll","ci"
0.582224902645631,0.86258650937522,0.961331377470163,0.983313285782357,0.989537343654384,0.993681523112567,1,1,1,"val","nll","ci"
0.570009449733687,0.83812742035444,0.930855650416924,0.969042170586376,0.979336726730109,0.986689420458539,1,1,1,"val","nll","ci"
0.437405786793632,0.657781536103243,0.881241411517212,0.92133247961576,0.96721195326506,0.979130122121485,1,1,1,"val","nll","ci"
0.666669978450851,0.890130765066717,0.960381259404288,0.982023060572065,0.988261497017527,0.992817448563429,1,1,1,"val","nll","ci"
0.366436136395157,0.581265269992597,0.795783355449144,0.885188632878752,0.936508437972277,0.958847167229541,1,1,1,"val","nll","ci"
0.276060010901307,0.445935476398692,0.617035992809541,0.741234879965366,0.848625241632066,0.882261516099646,1,1,1,"val","nll","ci"
0.332391174271846,0.58677080285493,0.763921781696623,0.876673948836371,0.921752193268185,0.944164693431709,1,1,1,"val","nll","ci"
0.337589778250758,0.597767463427643,0.809995542571204,0.897367702248142,0.941894729395733,0.959053464078005,1,1,1,"val","nll","ci"
0.574936127632439,0.787828971453055,0.901476524911931,0.947396031891006,0.970595355978616,0.982420555777401,1,1,1,"val","nll","ci"
0.164995689330777,0.404891683840346,0.579308997915766,0.763153303710891,0.854103665571069,0.883270479155125,1,1,1,"val","nll","ci"
0.0434530504549198,0.0726062142791609,0.123502190545331,0.137272689351473,0.547096707438745,0.568878063241371,1,1,1,"val","nll","ci"
0.61056317686326,0.877198940501102,0.963156254373797,0.979764126643763,0.988668657808436,0.992974456243991,1,1,1,"val","nll","ci"
0.498740244062801,0.791991782290677,0.93483958044749,0.969261416877691,0.98233187461868,0.989665636179719,1,1,1,"val","nll","ci"
0.721982562922462,0.92790907308964,0.975749099666495,0.988950513215424,0.992688554182416,0.995459092345438,1,1,1,"val","nll","ci"
0.448607255794715,0.642193106648305,0.789414325454164,0.842875998069438,0.931347669329651,0.951447373072671,1,1,1,"val","nll","ci"
0.102212978241727,0.156306881005582,0.520976829622803,0.617670866218808,0.779916934786832,0.79583195791746,1,1,1,"val","nll","ci"
0.727095943668127,0.922840583630747,0.974399149292434,0.988190413706029,0.992506780037462,0.995476603938199,1,1,1,"val","nll","ci"
0.193308648923232,0.391858701415516,0.571266313555624,0.748717870479737,0.844777192658995,0.883154304371921,1,1,1,"val","nll","ci"
0.731183976714837,0.913144778798436,0.965213345847251,0.982819724559275,0.98950549796466,0.993703615169248,1,1,1,"val","nll","ci"
0.537130546369367,0.767611969273655,0.913447925739708,0.959865366607142,0.975104055950037,0.984338571442853,1,1,1,"val","nll","ci"
0.277272439605233,0.47100004102043,0.771141071631118,0.869381603551085,0.93561042031404,0.951369898403064,1,1,1,"val","nll","ci"
0.632246945414984,0.847204725017302,0.941602265321073,0.97102569643803,0.983708270092445,0.990534900577051,1,1,1,"val","nll","ci"
0.0874390741904053,0.115999634319287,0.185658650872786,0.26195963593286,0.399121612303238,0.417302967206159,1,1,1,"val","nll","ci"
