"","bin","prop","lwr","upr","cases","midpoint","spl","method","mod","weights"
"235","(0.0758,0.157]",0.1,0.00252857854446179,0.445016117028195,1,0.116152406613155,"5","linear","ci","equal"
"236","(0.157,1]",0.2,0.0252107263268334,0.556095462307641,2,0.578269971092714,"5","linear","ci","equal"
"237","[0,0.0806]",0,0,0.284914152918154,0,0.0403241101883092,"6","linear","ci","equal"
"238","(0.0806,0.125]",0,0,0.308497107818761,0,0.103005721249792,"6","linear","ci","equal"
"239","(0.125,0.219]",0.1,0.00252857854446179,0.445016117028195,1,0.172354969365643,"6","linear","ci","equal"
"240","(0.219,1]",0.5,0.187086028447399,0.812913971552601,5,0.60967335830416,"6","linear","ci","equal"
"241","[0,0.0574]",0,0,0.284914152918154,0,0.0286828756759833,"1","log-linear","ci","equal"
"242","(0.0574,0.0991]",0,0,0.308497107818761,0,0.0782181471794266,"1","log-linear","ci","equal"
"243","(0.0991,0.159]",0.1,0.00252857854446179,0.445016117028195,1,0.129076486506507,"1","log-linear","ci","equal"
"244","(0.159,1]",0.3,0.0667395111777345,0.652452850059997,3,0.579541215003064,"1","log-linear","ci","equal"
"245","[0,0.0843]",0,0,0.284914152918154,0,0.0421348829918422,"2","log-linear","ci","equal"
"246","(0.0843,0.135]",0.1,0.00252857854446179,0.445016117028195,1,0.109843161978918,"2","log-linear","ci","equal"
"247","(0.135,0.212]",0.2,0.0252107263268334,0.556095462307641,2,0.173675961304065,"2","log-linear","ci","equal"
"248","(0.212,1]",0.2,0.0252107263268334,0.556095462307641,2,0.605967682316989,"2","log-linear","ci","equal"
"249","[0,0.0684]",0,0,0.284914152918154,0,0.0341860359169393,"3","log-linear","ci","equal"
"250","(0.0684,0.102]",0.1,0.00252857854446179,0.445016117028195,1,0.0850767385467175,"3","log-linear","ci","equal"
"251","(0.102,0.227]",0.3,0.0667395111777345,0.652452850059997,3,0.16423263046311,"3","log-linear","ci","equal"
"252","(0.227,1]",0.5,0.187086028447399,0.812913971552601,5,0.613341927833332,"3","log-linear","ci","equal"
"253","[0,0.113]",0.181818181818182,0.0228311982999597,0.517755852360173,2,0.0566560799360836,"4","log-linear","ci","equal"
"254","(0.113,0.119]",0.2,0.0252107263268334,0.556095462307641,2,0.115921345168667,"4","log-linear","ci","equal"
"255","(0.119,0.132]",0.3,0.0667395111777345,0.652452850059997,3,0.12510456378216,"4","log-linear","ci","equal"
"256","(0.132,1]",0.4,0.121552258119827,0.737621923393055,4,0.565839298549576,"4","log-linear","ci","equal"
"257","[0,0.0452]",0,0,0.284914152918154,0,0.022613288737624,"5","log-linear","ci","equal"
"258","(0.0452,0.0761]",0,0,0.308497107818761,0,0.0606491004877331,"5","log-linear","ci","equal"
"259","(0.0761,0.163]",0.1,0.00252857854446179,0.445016117028195,1,0.119654266529869,"5","log-linear","ci","equal"
"260","(0.163,1]",0.2,0.0252107263268334,0.556095462307641,2,0.58161845477976,"5","log-linear","ci","equal"
"261","[0,0.0808]",0,0,0.284914152918154,0,0.0404212520802188,"6","log-linear","ci","equal"
"262","(0.0808,0.126]",0,0,0.308497107818761,0,0.103329332067069,"6","log-linear","ci","equal"
"263","(0.126,0.227]",0.1,0.00252857854446179,0.445016117028195,1,0.176181191191526,"6","log-linear","ci","equal"
"264","(0.227,1]",0.5,0.187086028447399,0.812913971552601,5,0.613273111204675,"6","log-linear","ci","equal"
"265","[0,0.0536]",0,0,0.284914152918154,0,0.0268087524533009,"1","trafo","ci","equal"
"266","(0.0536,0.0891]",0,0,0.308497107818761,0,0.0713382169689695,"1","trafo","ci","equal"
"267","(0.0891,0.151]",0.1,0.00252857854446179,0.445016117028195,1,0.119933086042322,"1","trafo","ci","equal"
"268","(0.151,1]",0.3,0.0667395111777345,0.652452850059997,3,0.575403621526654,"1","trafo","ci","equal"
"269","[0,0.0716]",0,0,0.284914152918154,0,0.0357930896853711,"2","trafo","ci","equal"
"270","(0.0716,0.127]",0.1,0.00252857854446179,0.445016117028195,1,0.0995064167114599,"2","trafo","ci","equal"
"271","(0.127,0.191]",0.2,0.0252107263268334,0.556095462307641,2,0.158977073092232,"2","trafo","ci","equal"
"272","(0.191,1]",0.2,0.0252107263268334,0.556095462307641,2,0.595263746066144,"2","trafo","ci","equal"
"273","[0,0.053]",0,0,0.284914152918154,0,0.0264901601769555,"3","trafo","ci","equal"
"274","(0.053,0.097]",0.1,0.00252857854446179,0.445016117028195,1,0.0749723347247635,"3","trafo","ci","equal"
"275","(0.097,0.201]",0.4,0.121552258119827,0.737621923393055,4,0.148891763749831,"3","trafo","ci","equal"
"276","(0.201,1]",0.4,0.121552258119827,0.737621923393055,4,0.600409589202023,"3","trafo","ci","equal"
"277","[0,0.112]",0.181818181818182,0.0228311982999597,0.517755852360173,2,0.0558513971671753,"4","trafo","ci","equal"
"278","(0.112,0.117]",0.2,0.0252107263268334,0.556095462307641,2,0.114333475857334,"4","trafo","ci","equal"
"279","(0.117,0.13]",0.3,0.0667395111777345,0.652452850059997,3,0.123728393153872,"4","trafo","ci","equal"
"280","(0.13,1]",0.4,0.121552258119827,0.737621923393055,4,0.565246314463713,"4","trafo","ci","equal"
"281","[0,0.0397]",0,0,0.284914152918154,0,0.0198460703047141,"5","trafo","ci","equal"
"282","(0.0397,0.0705]",0,0,0.308497107818761,0,0.0550988438177706,"5","trafo","ci","equal"
"283","(0.0705,0.147]",0.1,0.00252857854446179,0.445016117028195,1,0.108662034686362,"5","trafo","ci","equal"
"284","(0.147,1]",0.2,0.0252107263268334,0.556095462307641,2,0.573409261173306,"5","trafo","ci","equal"
"285","[0,0.0732]",0,0,0.284914152918154,0,0.0366122932716635,"6","trafo","ci","equal"
"286","(0.0732,0.114]",0,0,0.308497107818761,0,0.0937457712872936,"6","trafo","ci","equal"
"287","(0.114,0.202]",0.1,0.00252857854446179,0.445016117028195,1,0.158185532471662,"6","trafo","ci","equal"
"288","(0.202,1]",0.5,0.187086028447399,0.812913971552601,5,0.601052054456032,"6","trafo","ci","equal"
"289","[0,0.0753]",0,0,0.284914152918154,0,0.0376479627322398,"1","linear","sics","equal"
"290","(0.0753,0.122]",0.1,0.00252857854446179,0.445016117028195,1,0.0984120650683962,"1","linear","sics","equal"
"291","(0.122,0.21]",0.1,0.00252857854446179,0.445016117028195,1,0.165928766808877,"1","linear","sics","equal"
"292","(0.21,1]",0.2,0.0252107263268334,0.556095462307641,2,0.60516466447272,"1","linear","sics","equal"
"293","[0,0.0811]",0,0,0.284914152918154,0,0.040530898360584,"2","linear","sics","equal"
"294","(0.0811,0.139]",0.2,0.0252107263268334,0.556095462307641,2,0.110130758252116,"2","linear","sics","equal"
"295","(0.139,0.249]",0.2,0.0252107263268334,0.556095462307641,2,0.194218368299878,"2","linear","sics","equal"
"296","(0.249,1]",0.1,0.00252857854446179,0.445016117028195,1,0.624618508408347,"2","linear","sics","equal"
"297","[0,0.103]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.0513114603533831,"3","linear","sics","equal"
"298","(0.103,0.146]",0.1,0.00252857854446179,0.445016117028195,1,0.124200434310031,"3","linear","sics","equal"
"299","(0.146,0.285]",0.2,0.0252107263268334,0.556095462307641,2,0.215429066333107,"3","linear","sics","equal"
"300","(0.285,1]",0.5,0.187086028447399,0.812913971552601,5,0.642540092376459,"3","linear","sics","equal"
"301","[0,0.124]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.061791409411422,"4","linear","sics","equal"
"302","(0.124,0.129]",0.3,0.0667395111777345,0.652452850059997,3,0.126096438581516,"4","linear","sics","equal"
"303","(0.129,0.145]",0.4,0.121552258119827,0.737621923393055,4,0.136673274404708,"4","linear","sics","equal"
"304","(0.145,1]",0.3,0.0667395111777345,0.652452850059997,3,0.572368245234614,"4","linear","sics","equal"
"305","[0,0.13]",0,0,0.284914152918154,0,0.0649946320967031,"5","linear","sics","equal"
"306","(0.13,0.144]",0,0,0.308497107818761,0,0.137048657968516,"5","linear","sics","equal"
"307","(0.144,0.196]",0.1,0.00252857854446179,0.445016117028195,1,0.169980831837418,"5","linear","sics","equal"
"308","(0.196,1]",0.2,0.0252107263268334,0.556095462307641,2,0.597926805965606,"5","linear","sics","equal"
"309","[0,0.0855]",0,0,0.284914152918154,0,0.0427380911525612,"6","linear","sics","equal"
"310","(0.0855,0.185]",0,0,0.308497107818761,0,0.135431093834449,"6","linear","sics","equal"
"311","(0.185,0.333]",0,0,0.308497107818761,0,0.259058413800577,"6","linear","sics","equal"
"312","(0.333,1]",0.6,0.262378076606945,0.878447741880173,6,0.666365411118689,"6","linear","sics","equal"
"313","[0,0.0757]",0,0,0.284914152918154,0,0.0378548695934671,"1","log-linear","sics","equal"
"314","(0.0757,0.124]",0.1,0.00252857854446179,0.445016117028195,1,0.0999884338378486,"1","log-linear","sics","equal"
"315","(0.124,0.212]",0.1,0.00252857854446179,0.445016117028195,1,0.168096729853831,"1","log-linear","sics","equal"
"316","(0.212,1]",0.2,0.0252107263268334,0.556095462307641,2,0.605963165609449,"1","log-linear","sics","equal"
"317","[0,0.0812]",0,0,0.284914152918154,0,0.0406249608839897,"2","log-linear","sics","equal"
"318","(0.0812,0.142]",0.2,0.0252107263268334,0.556095462307641,2,0.111585395472017,"2","log-linear","sics","equal"
"319","(0.142,0.26]",0.2,0.0252107263268334,0.556095462307641,2,0.201183964820884,"2","log-linear","sics","equal"
"320","(0.26,1]",0.1,0.00252857854446179,0.445016117028195,1,0.630223530232856,"2","log-linear","sics","equal"
"321","[0,0.103]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.0515174832758965,"3","log-linear","sics","equal"
"322","(0.103,0.146]",0.1,0.00252857854446179,0.445016117028195,1,0.124517184347273,"3","log-linear","sics","equal"
"323","(0.146,0.287]",0.2,0.0252107263268334,0.556095462307641,2,0.216605752035651,"3","log-linear","sics","equal"
"324","(0.287,1]",0.5,0.187086028447399,0.812913971552601,5,0.643606050964274,"3","log-linear","sics","equal"
"325","[0,0.124]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.0619111506792522,"4","log-linear","sics","equal"
"326","(0.124,0.129]",0.3,0.0667395111777345,0.652452850059997,3,0.126314274487911,"4","log-linear","sics","equal"
"327","(0.129,0.145]",0.4,0.121552258119827,0.737621923393055,4,0.136828542776116,"4","log-linear","sics","equal"
"328","(0.145,1]",0.3,0.0667395111777345,0.652452850059997,3,0.572425418967457,"4","log-linear","sics","equal"
"329","[0,0.131]",0,0,0.284914152918154,0,0.0656999091710735,"5","log-linear","sics","equal"
"330","(0.131,0.144]",0,0,0.308497107818761,0,0.137883606661875,"5","log-linear","sics","equal"
"331","(0.144,0.199]",0.1,0.00252857854446179,0.445016117028195,1,0.171513848233456,"5","log-linear","sics","equal"
"332","(0.199,1]",0.2,0.0252107263268334,0.556095462307641,2,0.599330150742654,"5","log-linear","sics","equal"
"333","[0,0.0857]",0,0,0.284914152918154,0,0.0428423676589067,"6","log-linear","sics","equal"
"334","(0.0857,0.189]",0,0,0.308497107818761,0,0.137398675038938,"6","log-linear","sics","equal"
"335","(0.189,0.339]",0,0,0.308497107818761,0,0.264101371028916,"6","log-linear","sics","equal"
"336","(0.339,1]",0.6,0.262378076606945,0.878447741880173,6,0.669545063648885,"6","log-linear","sics","equal"
"337","[0,0.0687]",0,0,0.284914152918154,0,0.0343645066332457,"1","trafo","sics","equal"
"338","(0.0687,0.109]",0,0,0.308497107818761,0,0.0888552139489348,"1","trafo","sics","equal"
"339","(0.109,0.205]",0.2,0.0252107263268334,0.556095462307641,2,0.157220480828643,"1","trafo","sics","equal"
"340","(0.205,1]",0.2,0.0252107263268334,0.556095462307641,2,0.602729773512954,"1","trafo","sics","equal"
"341","[0,0.0788]",0,0,0.284914152918154,0,0.0394004053981458,"2","trafo","sics","equal"
"342","(0.0788,0.13]",0.2,0.0252107263268334,0.556095462307641,2,0.104314251395083,"2","trafo","sics","equal"
"343","(0.13,0.223]",0.2,0.0252107263268334,0.556095462307641,2,0.176456544054917,"2","trafo","sics","equal"
"344","(0.223,1]",0.1,0.00252857854446179,0.445016117028195,1,0.611542698057979,"2","trafo","sics","equal"
"345","[0,0.101]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.0505700529127666,"3","trafo","sics","equal"
"346","(0.101,0.145]",0.1,0.00252857854446179,0.445016117028195,1,0.122973505254897,"3","trafo","sics","equal"
"347","(0.145,0.282]",0.2,0.0252107263268334,0.556095462307641,2,0.213399245878683,"3","trafo","sics","equal"
"348","(0.282,1]",0.5,0.187086028447399,0.812913971552601,5,0.640995793536553,"3","trafo","sics","equal"
"349","[0,0.122]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.0611073568782439,"4","trafo","sics","equal"
"350","(0.122,0.128]",0.3,0.0667395111777345,0.652452850059997,3,0.124868822456548,"4","trafo","sics","equal"
"351","(0.128,0.144]",0.4,0.121552258119827,0.737621923393055,4,0.135843944374647,"4","trafo","sics","equal"
"352","(0.144,1]",0.3,0.0667395111777345,0.652452850059997,3,0.572082478796342,"4","trafo","sics","equal"
"353","[0,0.125]",0,0,0.284914152918154,0,0.0624528861672121,"5","trafo","sics","equal"
"354","(0.125,0.143]",0,0,0.308497107818761,0,0.133831881490629,"5","trafo","sics","equal"
"355","(0.143,0.188]",0.1,0.00252857854446179,0.445016117028195,1,0.165625967237492,"5","trafo","sics","equal"
"356","(0.188,1]",0.2,0.0252107263268334,0.556095462307641,2,0.594246971914075,"5","trafo","sics","equal"
"357","[0,0.0837]",0,0,0.284914152918154,0,0.0418480944465006,"6","trafo","sics","equal"
"358","(0.0837,0.176]",0,0,0.308497107818761,0,0.130072247874368,"6","trafo","sics","equal"
"359","(0.176,0.33]",0,0,0.308497107818761,0,0.253080944853625,"6","trafo","sics","equal"
"360","(0.33,1]",0.6,0.262378076606945,0.878447741880173,6,0.664856791425757,"6","trafo","sics","equal"
"361","[0,0.0514]",0,0,0.284914152918154,0,0.0256934273337291,"1","linear","silscs","equal"
"362","(0.0514,0.0615]",0,0,0.308497107818761,0,0.0564451783521506,"1","linear","silscs","equal"
"363","(0.0615,0.181]",0.1,0.00252857854446179,0.445016117028195,1,0.121029620456703,"1","linear","silscs","equal"
"364","(0.181,1]",0.3,0.0667395111777345,0.652452850059997,3,0.590277869438282,"1","linear","silscs","equal"
"365","[0,0.0473]",0,0,0.284914152918154,0,0.0236262006010919,"2","linear","silscs","equal"
"366","(0.0473,0.0546]",0,0,0.308497107818761,0,0.0509204652576358,"2","linear","silscs","equal"
"367","(0.0546,0.144]",0,0,0.308497107818761,0,0.099256887244362,"2","linear","silscs","equal"
"368","(0.144,1]",0.5,0.187086028447399,0.812913971552601,5,0.571962622587818,"2","linear","silscs","equal"
"369","[0,0.0573]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.0286713934344831,"3","linear","silscs","equal"
"370","(0.0573,0.0942]",0.2,0.0252107263268334,0.556095462307641,2,0.0757726597638291,"3","linear","silscs","equal"
"371","(0.0942,0.272]",0.1,0.00252857854446179,0.445016117028195,1,0.182868071261489,"3","linear","silscs","equal"
"372","(0.272,1]",0.5,0.187086028447399,0.812913971552601,5,0.635766804932143,"3","linear","silscs","equal"
"373","[0,0.0351]",0.181818181818182,0.0228311982999597,0.517755852360173,2,0.017567482403162,"4","linear","silscs","equal"
"374","(0.0351,0.0526]",0,0,0.308497107818761,0,0.0438889250472568,"4","linear","silscs","equal"
"375","(0.0526,0.132]",0.5,0.187086028447399,0.812913971552601,5,0.0923549829365957,"4","linear","silscs","equal"
"376","(0.132,1]",0.4,0.121552258119827,0.737621923393055,4,0.566033540292501,"4","linear","silscs","equal"
"377","[0,0.0588]",0,0,0.284914152918154,0,0.0293773847278816,"5","linear","silscs","equal"
"378","(0.0588,0.0836]",0,0,0.308497107818761,0,0.0711913394145278,"5","linear","silscs","equal"
"379","(0.0836,0.159]",0.1,0.00252857854446179,0.445016117028195,1,0.121305694965543,"5","linear","silscs","equal"
"380","(0.159,1]",0.2,0.0252107263268334,0.556095462307641,2,0.579491740278897,"5","linear","silscs","equal"
"381","[0,0.071]",0,0,0.284914152918154,0,0.0354821155678293,"6","linear","silscs","equal"
"382","(0.071,0.122]",0.2,0.0252107263268334,0.556095462307641,2,0.0965791180987123,"6","linear","silscs","equal"
"383","(0.122,0.363]",0,0,0.308497107818761,0,0.242841606989108,"6","linear","silscs","equal"
"384","(0.363,1]",0.4,0.121552258119827,0.737621923393055,4,0.681744604458225,"6","linear","silscs","equal"
"385","[0,0.0516]",0,0,0.284914152918154,0,0.0257934938636752,"1","log-linear","silscs","equal"
"386","(0.0516,0.0616]",0,0,0.308497107818761,0,0.0566008023696693,"1","log-linear","silscs","equal"
"387","(0.0616,0.181]",0.1,0.00252857854446179,0.445016117028195,1,0.121547538865903,"1","log-linear","silscs","equal"
"388","(0.181,1]",0.3,0.0667395111777345,0.652452850059997,3,0.590740230359909,"1","log-linear","silscs","equal"
"389","[0,0.0473]",0,0,0.284914152918154,0,0.0236546739303263,"2","log-linear","silscs","equal"
"390","(0.0473,0.0548]",0,0,0.308497107818761,0,0.0510459055210458,"2","log-linear","silscs","equal"
"391","(0.0548,0.145]",0,0,0.308497107818761,0,0.0998664418692343,"2","log-linear","silscs","equal"
"392","(0.145,1]",0.5,0.187086028447399,0.812913971552601,5,0.572475210278515,"2","log-linear","silscs","equal"
"393","[0,0.0579]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.028929372769595,"3","log-linear","silscs","equal"
"394","(0.0579,0.107]",0.2,0.0252107263268334,0.556095462307641,2,0.0825529582893196,"3","log-linear","silscs","equal"
"395","(0.107,0.278]",0.1,0.00252857854446179,0.445016117028195,1,0.192670053172278,"3","log-linear","silscs","equal"
"396","(0.278,1]",0.5,0.187086028447399,0.812913971552601,5,0.639046467652554,"3","log-linear","silscs","equal"
"397","[0,0.0352]",0.181818181818182,0.0228311982999597,0.517755852360173,2,0.0175810388122846,"4","log-linear","silscs","equal"
"398","(0.0352,0.0527]",0,0,0.308497107818761,0,0.0439156793746053,"4","log-linear","silscs","equal"
"399","(0.0527,0.132]",0.5,0.187086028447399,0.812913971552601,5,0.0923783493701761,"4","log-linear","silscs","equal"
"400","(0.132,1]",0.4,0.121552258119827,0.737621923393055,4,0.566043708807855,"4","log-linear","silscs","equal"
"401","[0,0.0589]",0,0,0.284914152918154,0,0.02945681185279,"5","log-linear","silscs","equal"
"402","(0.0589,0.0845]",0,0,0.308497107818761,0,0.0717133509742586,"5","log-linear","silscs","equal"
"403","(0.0845,0.161]",0.1,0.00252857854446179,0.445016117028195,1,0.122840487585909,"5","log-linear","silscs","equal"
"404","(0.161,1]",0.2,0.0252107263268334,0.556095462307641,2,0.58058394846444,"5","log-linear","silscs","equal"
"405","[0,0.071]",0,0,0.284914152918154,0,0.0355055980071365,"6","log-linear","silscs","equal"
"406","(0.071,0.122]",0.2,0.0252107263268334,0.556095462307641,2,0.0966335671875477,"6","log-linear","silscs","equal"
"407","(0.122,0.368]",0,0,0.308497107818761,0,0.245243703460131,"6","log-linear","silscs","equal"
"408","(0.368,1]",0.4,0.121552258119827,0.737621923393055,4,0.68411573427972,"6","log-linear","silscs","equal"
"409","[0,0.0479]",0,0,0.284914152918154,0,0.023934431519022,"1","trafo","silscs","equal"
"410","(0.0479,0.0599]",0,0,0.308497107818761,0,0.0538832261512154,"1","trafo","silscs","equal"
"411","(0.0599,0.176]",0.1,0.00252857854446179,0.445016117028195,1,0.118162087830126,"1","trafo","silscs","equal"
"412","(0.176,1]",0.3,0.0667395111777345,0.652452850059997,3,0.588213293197933,"1","trafo","silscs","equal"
"413","[0,0.0452]",0,0,0.284914152918154,0,0.0225907534714612,"2","trafo","silscs","equal"
"414","(0.0452,0.0519]",0,0,0.308497107818761,0,0.0485333087771765,"2","trafo","silscs","equal"
"415","(0.0519,0.13]",0,0,0.308497107818761,0,0.0909247264961769,"2","trafo","silscs","equal"
"416","(0.13,1]",0.5,0.187086028447399,0.812913971552601,5,0.564982171190462,"2","trafo","silscs","equal"
"417","[0,0.0471]",0.181818181818182,0.0228311982999597,0.517755852360173,2,0.0235427030356297,"3","trafo","silscs","equal"
"418","(0.0471,0.0891]",0.1,0.00252857854446179,0.445016117028195,1,0.0681041250662996,"3","trafo","silscs","equal"
"419","(0.0891,0.258]",0.1,0.00252857854446179,0.445016117028195,1,0.173385495369587,"3","trafo","silscs","equal"
"420","(0.258,1]",0.5,0.187086028447399,0.812913971552601,5,0.628824073338917,"3","trafo","silscs","equal"
"421","[0,0.0346]",0.181818181818182,0.0228311982999597,0.517755852360173,2,0.0173053372601419,"4","trafo","silscs","equal"
"422","(0.0346,0.0522]",0,0,0.308497107818761,0,0.0433859907329591,"4","trafo","silscs","equal"
"423","(0.0522,0.132]",0.5,0.187086028447399,0.812913971552601,5,0.0920573331731155,"4","trafo","silscs","equal"
"424","(0.132,1]",0.4,0.121552258119827,0.737621923393055,4,0.565976679700298,"4","trafo","silscs","equal"
"425","[0,0.0566]",0,0,0.284914152918154,0,0.0283226188880016,"5","trafo","silscs","equal"
"426","(0.0566,0.0807]",0,0,0.308497107818761,0,0.0686887477265866,"5","trafo","silscs","equal"
"427","(0.0807,0.154]",0.1,0.00252857854446179,0.445016117028195,1,0.117125606121206,"5","trafo","silscs","equal"
"428","(0.154,1]",0.2,0.0252107263268334,0.556095462307641,2,0.576759477282621,"5","trafo","silscs","equal"
"429","[0,0.0704]",0,0,0.284914152918154,0,0.0352116083940178,"6","trafo","silscs","equal"
"430","(0.0704,0.122]",0.2,0.0252107263268334,0.556095462307641,2,0.096108685219689,"6","trafo","silscs","equal"
"431","(0.122,0.36]",0,0,0.308497107818761,0,0.241138265300812,"6","trafo","silscs","equal"
"432","(0.36,1]",0.4,0.121552258119827,0.737621923393055,4,0.68024118847514,"6","trafo","silscs","equal"
"433","[0,0.0238]",0,0,0.284914152918154,0,0.0118963310459038,"1","linear","cilsmrsbl","tuned"
"434","(0.0238,0.0621]",0,0,0.308497107818761,0,0.0429338573546857,"1","linear","cilsmrsbl","tuned"
"435","(0.0621,0.131]",0,0,0.308497107818761,0,0.0967097069016896,"1","linear","cilsmrsbl","tuned"
"436","(0.131,1]",0.4,0.121552258119827,0.737621923393055,4,0.565672180592908,"1","linear","cilsmrsbl","tuned"
"437","[0,0.0366]",0,0,0.284914152918154,0,0.0183202946596129,"2","linear","cilsmrsbl","tuned"
"438","(0.0366,0.078]",0.1,0.00252857854446179,0.445016117028195,1,0.0573058144876226,"2","linear","cilsmrsbl","tuned"
"439","(0.078,0.158]",0.1,0.00252857854446179,0.445016117028195,1,0.117892840836419,"2","linear","cilsmrsbl","tuned"
"440","(0.158,1]",0.3,0.0667395111777345,0.652452850059997,3,0.57890732100841,"2","linear","cilsmrsbl","tuned"
"441","[0,0.0354]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.0177080419500113,"3","linear","cilsmrsbl","tuned"
"442","(0.0354,0.0705]",0.2,0.0252107263268334,0.556095462307641,2,0.0529433064991903,"3","linear","cilsmrsbl","tuned"
"443","(0.0705,0.169]",0.2,0.0252107263268334,0.556095462307641,2,0.119503123716904,"3","linear","cilsmrsbl","tuned"
"444","(0.169,1]",0.4,0.121552258119827,0.737621923393055,4,0.584267859167725,"3","linear","cilsmrsbl","tuned"
"445","[0,0.0831]",0.181818181818182,0.0228311982999597,0.517755852360173,2,0.0415664609902544,"4","linear","cilsmrsbl","tuned"
"446","(0.0831,0.0998]",0.2,0.0252107263268334,0.556095462307641,2,0.0914832528820186,"4","linear","cilsmrsbl","tuned"
"447","(0.0998,0.135]",0.3,0.0667395111777345,0.652452850059997,3,0.117305997120733,"4","linear","cilsmrsbl","tuned"
"448","(0.135,1]",0.4,0.121552258119827,0.737621923393055,4,0.567389205228969,"4","linear","cilsmrsbl","tuned"
"449","[0,0.0509]",0,0,0.284914152918154,0,0.0254587230595345,"5","linear","cilsmrsbl","tuned"
"450","(0.0509,0.0861]",0,0,0.308497107818761,0,0.068492026771227,"5","linear","cilsmrsbl","tuned"
"451","(0.0861,0.243]",0.1,0.00252857854446179,0.445016117028195,1,0.164549794393066,"5","linear","cilsmrsbl","tuned"
"452","(0.243,1]",0.2,0.0252107263268334,0.556095462307641,2,0.621516490681373,"5","linear","cilsmrsbl","tuned"
"453","[0,0.049]",0,0,0.284914152918154,0,0.0244971752037783,"6","linear","cilsmrsbl","tuned"
"454","(0.049,0.108]",0,0,0.308497107818761,0,0.0783436422425691,"6","linear","cilsmrsbl","tuned"
"455","(0.108,0.221]",0.1,0.00252857854446179,0.445016117028195,1,0.164317890042171,"6","linear","cilsmrsbl","tuned"
"456","(0.221,1]",0.5,0.187086028447399,0.812913971552601,5,0.61047142300338,"6","linear","cilsmrsbl","tuned"
"457","[0,0.0226]",0,0,0.284914152918154,0,0.0113175349389013,"1","log-linear","cilsmrsbl","tuned"
"458","(0.0226,0.0573]",0,0,0.308497107818761,0,0.0399566050354385,"1","log-linear","cilsmrsbl","tuned"
"459","(0.0573,0.128]",0,0,0.308497107818761,0,0.0927741651761256,"1","log-linear","cilsmrsbl","tuned"
"460","(0.128,1]",0.4,0.121552258119827,0.737621923393055,4,0.564135095079588,"1","log-linear","cilsmrsbl","tuned"
"461","[0,0.0357]",0,0,0.284914152918154,0,0.0178477315701605,"2","log-linear","cilsmrsbl","tuned"
"462","(0.0357,0.0756]",0.1,0.00252857854446179,0.445016117028195,1,0.0556424089569675,"2","log-linear","cilsmrsbl","tuned"
"463","(0.0756,0.164]",0.1,0.00252857854446179,0.445016117028195,1,0.119546238374199,"2","log-linear","cilsmrsbl","tuned"
"464","(0.164,1]",0.3,0.0667395111777345,0.652452850059997,3,0.581751560987392,"2","log-linear","cilsmrsbl","tuned"
"465","[0,0.0371]",0.0909090909090909,0.00229897221381427,0.412779916988383,1,0.0185523608944718,"3","log-linear","cilsmrsbl","tuned"
"466","(0.0371,0.0682]",0.2,0.0252107263268334,0.556095462307641,2,0.052672767007989,"3","log-linear","cilsmrsbl","tuned"
"467","(0.0682,0.167]",0.2,0.0252107263268334,0.556095462307641,2,0.117655406845252,"3","log-linear","cilsmrsbl","tuned"
"468","(0.167,1]",0.4,0.121552258119827,0.737621923393055,4,0.583535000731735,"3","log-linear","cilsmrsbl","tuned"
"469","[0,0.0832]",0.181818181818182,0.0228311982999597,0.517755852360173,2,0.0416159129838696,"4","log-linear","cilsmrsbl","tuned"
"470","(0.0832,0.101]",0.2,0.0252107263268334,0.556095462307641,2,0.0920228614570201,"4","log-linear","cilsmrsbl","tuned"
"471","(0.101,0.134]",0.3,0.0667395111777345,0.652452850059997,3,0.117210268067424,"4","log-linear","cilsmrsbl","tuned"
"472","(0.134,1]",0.4,0.121552258119827,0.737621923393055,4,0.566803319594273,"4","log-linear","cilsmrsbl","tuned"
"473","[0,0.051]",0,0,0.284914152918154,0,0.0254895505656955,"5","log-linear","cilsmrsbl","tuned"
"474","(0.051,0.0831]",0,0,0.308497107818761,0,0.0670294780625816,"5","log-linear","cilsmrsbl","tuned"
"475","(0.0831,0.228]",0.1,0.00252857854446179,0.445016117028195,1,0.155692779366016,"5","log-linear","cilsmrsbl","tuned"
"476","(0.228,1]",0.2,0.0252107263268334,0.556095462307641,2,0.61415285186913,"5","log-linear","cilsmrsbl","tuned"
"477","[0,0.0595]",0,0,0.284914152918154,0,0.0297296332449588,"6","log-linear","cilsmrsbl","tuned"
"478","(0.0595,0.11]",0,0,0.308497107818761,0,0.084529649256927,"6","log-linear","cilsmrsbl","tuned"
"479","(0.11,0.199]",0.1,0.00252857854446179,0.445016117028195,1,0.154495389776975,"6","log-linear","cilsmrsbl","tuned"
"480","(0.199,1]",0.5,0.187086028447399,0.812913971552601,5,0.599695373765007,"6","log-linear","cilsmrsbl","tuned"
