"","bin","prop","lwr","upr","cases","midpoint","method","mod","weights"
"1",NA,0.159090909090909,0.0679431516468451,0.443432802588131,1.75,0.0623232003051867,"linear","ci","equal"
"2",NA,0.180555555555556,0.0606768880791601,0.496543876334296,1.80555555555556,0.142809900912318,"linear","ci","equal"
"3",NA,0.286111111111111,0.103764207052372,0.599422445143142,2.86111111111111,0.193249914145884,"linear","ci","equal"
"4",NA,0.430555555555556,0.186049859299963,0.717405340014387,4.30555555555556,0.612763213538752,"linear","ci","equal"
"5",NA,0.156565656565657,0.0632618849001291,0.444707650528532,1.72222222222222,0.0454947826848949,"linear","cils","equal"
"6",NA,0.194444444444444,0.0719563207030365,0.504495660235123,1.94444444444444,0.110983997283825,"linear","cils","equal"
"7",NA,0.236111111111111,0.0952927963292807,0.53951048216627,2.36111111111111,0.183461431880335,"linear","cils","equal"
"8",NA,0.469444444444444,0.203368455399397,0.754178147466234,4.69444444444444,0.617972217281405,"linear","cils","equal"
"9",NA,0.186868686868687,0.0812258997172819,0.470179212413708,2.05555555555556,0.0563981184456504,"linear","cilsmrsbl","equal"
"10",NA,0.15,0.0529031773636643,0.462088378081008,1.5,0.130259990876249,"linear","cilsmrsbl","equal"
"11",NA,0.294444444444444,0.109540127289495,0.605245803600924,2.94444444444444,0.189059529787443,"linear","cilsmrsbl","equal"
"12",NA,0.422222222222222,0.175579882421635,0.715932933180836,4.22222222222222,0.615197657356844,"linear","cilsmrsbl","equal"
"13",NA,0.169191919191919,0.0704304073002295,0.455848043498588,1.86111111111111,0.065766661074169,"linear","sics","equal"
"14",NA,0.186111111111111,0.0611632184638632,0.503178590384699,1.86111111111111,0.154893229273244,"linear","sics","equal"
"15",NA,0.283333333333333,0.112045482347273,0.587756018787041,2.83333333333333,0.220229951254339,"linear","sics","equal"
"16",NA,0.416666666666667,0.177603308607741,0.706640970526317,4.16666666666667,0.631103383055263,"linear","sics","equal"
"17",NA,0.171717171717172,0.0691579870768244,0.460093959484399,1.88888888888889,0.0490293298261169,"linear","silscs","equal"
"18",NA,0.191666666666667,0.0716694190294818,0.50099927923703,1.91666666666667,0.114739412047433,"linear","silscs","equal"
"19",NA,0.230555555555556,0.0942546885623819,0.532744573625326,2.30555555555556,0.194368668235018,"linear","silscs","equal"
"20",NA,0.461111111111111,0.199977147875534,0.745604821252757,4.61111111111111,0.628658586013701,"linear","silscs","equal"
"21",NA,0.156565656565657,0.0674565887529461,0.440300593254233,1.72222222222222,0.0537010428719365,"linear","ci","tuned"
"22",NA,0.2,0.063824375512289,0.519732157636569,2,0.127622693206881,"linear","ci","tuned"
"23",NA,0.263888888888889,0.103226092032643,0.569457221827605,2.63888888888889,0.181923859379981,"linear","ci","tuned"
"24",NA,0.436111111111111,0.190638306682431,0.720337366288886,4.36111111111111,0.608002209045037,"linear","ci","tuned"
