"metric","ens","val","spl"
"acc",1,0.439024390243902,1
"acc",2,0.414634146341463,1
"acc",3,0.463414634146341,1
"acc",4,0.439024390243902,1
"acc",5,0.414634146341463,1
"binacc",1,0.902439024390244,1
"binacc",2,0.878048780487805,1
"binacc",3,0.878048780487805,1
"binacc",4,0.902439024390244,1
"binacc",5,0.878048780487805,1
"eacc",1,0.560975609756098,1
"eacc",2,0.585365853658537,1
"eacc",3,0.536585365853659,1
"eacc",4,0.560975609756098,1
"eacc",5,0.585365853658537,1
"ebinacc",1,0.0975609756097561,1
"ebinacc",2,0.121951219512195,1
"ebinacc",3,0.121951219512195,1
"ebinacc",4,0.0975609756097561,1
"ebinacc",5,0.121951219512195,1
"nll",1,1.35825680249327,1
"nll",2,1.35468434113313,1
"nll",3,1.39934376771893,1
"nll",4,1.39740186141035,1
"nll",5,1.31116485431136,1
"binnll",1,0.288972490646265,1
"binnll",2,0.273419690037003,1
"binnll",3,0.330606041366215,1
"binnll",4,0.268067782761048,1
"binnll",5,0.211586290822366,1
"rps",1,0.0970495469458017,1
"rps",2,0.100868657209744,1
"rps",3,0.100437931141056,1
"rps",4,0.101225149880834,1
"rps",5,0.0932003552088806,1
"cint",1,-7.45500282148196,1
"cint",2,-7.60313323409106,1
"cint",3,-7.52704421273633,1
"cint",4,-7.06269913982901,1
"cint",5,-7.27839476921964,1
"cslope",1,0.78456947181813,1
"cslope",2,0.475710882425023,1
"cslope",3,0.330284474422839,1
"cslope",4,0.697153246229491,1
"cslope",5,0.762517555928646,1
"brier",1,0.0875966583709492,1
"brier",2,0.0843967239700391,1
"brier",3,0.0936800310333302,1
"brier",4,0.0828397051665267,1
"brier",5,0.0684377245039476,1
"auc",1,0.844594594594595,1
"auc",2,0.797297297297297,1
"auc",3,0.641891891891892,1
"auc",4,0.858108108108108,1
"auc",5,0.925675675675676,1
"eauc",1,0.155405405405405,1
"eauc",2,0.202702702702703,1
"eauc",3,0.358108108108108,1
"eauc",4,0.141891891891892,1
"eauc",5,0.0743243243243243,1
"qwk",1,0.08016133098059,1
"qwk",2,0.0785584126341365,1
"qwk",3,0.222848360655738,1
"qwk",4,0.0198372329603254,1
"qwk",5,0.100831862868667,1
"eqwk",1,0.91983866901941,1
"eqwk",2,0.921441587365863,1
"eqwk",3,0.777151639344262,1
"eqwk",4,0.980162767039675,1
"eqwk",5,0.899168137131333,1
"acc",1,0.560975609756098,2
"acc",2,0.536585365853659,2
"acc",3,0.51219512195122,2
"acc",4,0.51219512195122,2
"acc",5,0.536585365853659,2
"binacc",1,0.902439024390244,2
"binacc",2,0.926829268292683,2
"binacc",3,0.902439024390244,2
"binacc",4,0.878048780487805,2
"binacc",5,0.902439024390244,2
"eacc",1,0.439024390243902,2
"eacc",2,0.463414634146341,2
"eacc",3,0.48780487804878,2
"eacc",4,0.48780487804878,2
"eacc",5,0.463414634146341,2
"ebinacc",1,0.0975609756097561,2
"ebinacc",2,0.073170731707317,2
"ebinacc",3,0.0975609756097561,2
"ebinacc",4,0.121951219512195,2
"ebinacc",5,0.0975609756097561,2
"nll",1,1.25541249272724,2
"nll",2,1.38269808948153,2
"nll",3,1.32373815252238,2
"nll",4,1.24779497280843,2
"nll",5,1.25552758415593,2
"binnll",1,0.274403998026986,2
"binnll",2,0.295665883770021,2
"binnll",3,0.268197430489619,2
"binnll",4,0.257399339738699,2
"binnll",5,0.24470250259323,2
"rps",1,0.116646818604084,2
"rps",2,0.120088069315153,2
"rps",3,0.120190097932382,2
"rps",4,0.116892236423542,2
"rps",5,0.116155949604063,2
"cint",1,0.280804894274144,2
"cint",2,0.477600954221776,2
"cint",3,0.615794510969947,2
"cint",4,0.330409299673143,2
"cint",5,0.588563506553594,2
"cslope",1,1.57173752527366,2
"cslope",2,0.940647019953739,2
"cslope",3,1.01575378763146,2
"cslope",4,1.81781803103471,2
"cslope",5,1.61645398713664,2
"brier",1,0.081077976549827,2
"brier",2,0.0827249337826028,2
"brier",3,0.0807674550932161,2
"brier",4,0.0759640773486064,2
"brier",5,0.0717036701129252,2
"auc",1,0.877777777777778,2
"auc",2,0.744444444444444,2
"auc",3,0.866666666666667,2
"auc",4,0.916666666666667,2
"auc",5,0.927777777777778,2
"eauc",1,0.122222222222222,2
"eauc",2,0.255555555555556,2
"eauc",3,0.133333333333333,2
"eauc",4,0.0833333333333334,2
