"X1","X2","mem","spl","type","loss","mod"
0.958420142863237,1,1,1,"test","nll","silscs"
0.352786984037022,1,1,1,"test","nll","silscs"
0.950805277605057,1,1,1,"test","nll","silscs"
0.984816285523989,1,1,1,"test","nll","silscs"
0.931245870527212,1,1,1,"test","nll","silscs"
0.307690979583195,1,1,1,"test","nll","silscs"
0.894840284844049,1,1,1,"test","nll","silscs"
0.95582270885163,1,1,1,"test","nll","silscs"
0.927808156205085,1,1,1,"test","nll","silscs"
0.937915303890065,1,1,1,"test","nll","silscs"
0.918276210999896,1,1,1,"test","nll","silscs"
0.946849175326666,1,1,1,"test","nll","silscs"
0.69455251936494,1,1,1,"test","nll","silscs"
0.786501445067917,1,1,1,"test","nll","silscs"
0.907503228353481,1,1,1,"test","nll","silscs"
0.325771703784234,1,1,1,"test","nll","silscs"
0.80573442562768,1,1,1,"test","nll","silscs"
0.973409518315777,1,1,1,"test","nll","silscs"
0.934360801008758,1,1,1,"test","nll","silscs"
0.963686380139119,1,1,1,"test","nll","silscs"
0.937003151734074,1,1,1,"test","nll","silscs"
0.908796608404233,1,1,1,"test","nll","silscs"
0.931700023832091,1,1,1,"test","nll","silscs"
0.912865920837656,1,1,1,"test","nll","silscs"
0.98727518932265,1,1,1,"test","nll","silscs"
0.929507256296766,1,1,1,"test","nll","silscs"
0.364331183783665,1,1,1,"test","nll","silscs"
0.776379062928414,1,1,1,"test","nll","silscs"
0.889557156565619,1,1,1,"test","nll","silscs"
0.954599085607811,1,1,1,"test","nll","silscs"
0.965169730808671,1,1,1,"test","nll","silscs"
0.76638202665783,1,1,1,"test","nll","silscs"
0.592117560335797,1,1,1,"test","nll","silscs"
0.951395772149089,1,1,1,"test","nll","silscs"
0.805379165531752,1,1,1,"test","nll","silscs"
0.390835714998846,1,1,1,"test","nll","silscs"
0.970191237527272,1,1,1,"test","nll","silscs"
0.712126476214742,1,1,1,"test","nll","silscs"
0.918585396215324,1,1,1,"test","nll","silscs"
0.925181137666751,1,1,1,"test","nll","silscs"
0.897847904757435,1,1,1,"test","nll","silscs"
0.98565210993885,1,2,1,"test","nll","silscs"
0.37257988285448,1,2,1,"test","nll","silscs"
0.93238339563041,1,2,1,"test","nll","silscs"
0.992314065446834,1,2,1,"test","nll","silscs"
0.948144256820837,1,2,1,"test","nll","silscs"
0.557342974433899,1,2,1,"test","nll","silscs"
0.981696750517623,1,2,1,"test","nll","silscs"
0.978305784308717,1,2,1,"test","nll","silscs"
0.972564072246741,1,2,1,"test","nll","silscs"
0.964989419064003,1,2,1,"test","nll","silscs"
0.909594414788028,1,2,1,"test","nll","silscs"
0.968332281502892,1,2,1,"test","nll","silscs"
0.804787150843791,1,2,1,"test","nll","silscs"
0.891292583354441,1,2,1,"test","nll","silscs"
0.959660325542725,1,2,1,"test","nll","silscs"
0.381645231845497,1,2,1,"test","nll","silscs"
0.933463721934727,1,2,1,"test","nll","silscs"
0.99132724934813,1,2,1,"test","nll","silscs"
0.983914401892964,1,2,1,"test","nll","silscs"
0.929905558216438,1,2,1,"test","nll","silscs"
0.915154904363615,1,2,1,"test","nll","silscs"
0.887362998952649,1,2,1,"test","nll","silscs"
0.978385574797147,1,2,1,"test","nll","silscs"
0.965487964934867,1,2,1,"test","nll","silscs"
0.993437765448342,1,2,1,"test","nll","silscs"
0.972315588798413,1,2,1,"test","nll","silscs"
0.731317817277005,1,2,1,"test","nll","silscs"
0.811793862419924,1,2,1,"test","nll","silscs"
0.975582087373172,1,2,1,"test","nll","silscs"
0.986720546684582,1,2,1,"test","nll","silscs"
0.982294287345144,1,2,1,"test","nll","silscs"
0.823399837241491,1,2,1,"test","nll","silscs"
0.824587015034313,1,2,1,"test","nll","silscs"
0.929137778552654,1,2,1,"test","nll","silscs"
0.925687928912264,1,2,1,"test","nll","silscs"
0.626223573159313,1,2,1,"test","nll","silscs"
0.990136703917674,1,2,1,"test","nll","silscs"
0.621142528704261,1,2,1,"test","nll","silscs"
0.961877892453748,1,2,1,"test","nll","silscs"
0.914831881340981,1,2,1,"test","nll","silscs"
0.979947714946551,1,2,1,"test","nll","silscs"
0.96435947069739,1,3,1,"test","nll","silscs"
0.411480765629609,1,3,1,"test","nll","silscs"
0.950037549141346,1,3,1,"test","nll","silscs"
0.985238625278787,1,3,1,"test","nll","silscs"
0.934297501624252,1,3,1,"test","nll","silscs"
0.32960423166799,1,3,1,"test","nll","silscs"
0.968346271911594,1,3,1,"test","nll","silscs"
0.963698455341991,1,3,1,"test","nll","silscs"
0.930798512875382,1,3,1,"test","nll","silscs"
0.948947123675695,1,3,1,"test","nll","silscs"
0.924748593645842,1,3,1,"test","nll","silscs"
0.954466189048756,1,3,1,"test","nll","silscs"
0.697669166815843,1,3,1,"test","nll","silscs"
0.832664728728796,1,3,1,"test","nll","silscs"
0.914485726556499,1,3,1,"test","nll","silscs"
0.301210345054703,1,3,1,"test","nll","silscs"
0.818672298810285,1,3,1,"test","nll","silscs"
0.982742961110858,1,3,1,"test","nll","silscs"
0.963867974822423,1,3,1,"test","nll","silscs"
0.920465318599223,1,3,1,"test","nll","silscs"
0.935534134894397,1,3,1,"test","nll","silscs"
0.906084115055358,1,3,1,"test","nll","silscs"
0.959319623161768,1,3,1,"test","nll","silscs"
0.956687703894504,1,3,1,"test","nll","silscs"
0.993664539577302,1,3,1,"test","nll","silscs"
0.922217457390102,1,3,1,"test","nll","silscs"
0.449919124176194,1,3,1,"test","nll","silscs"
0.799508616212991,1,3,1,"test","nll","silscs"
0.936757236419558,1,3,1,"test","nll","silscs"
0.955394555205855,1,3,1,"test","nll","silscs"
0.979144472411828,1,3,1,"test","nll","silscs"
0.87403073056994,1,3,1,"test","nll","silscs"
0.784194636206908,1,3,1,"test","nll","silscs"
0.947130539210316,1,3,1,"test","nll","silscs"
0.829548871089643,1,3,1,"test","nll","silscs"
0.522875243246189,1,3,1,"test","nll","silscs"
0.980454637148443,1,3,1,"test","nll","silscs"
0.639986946247596,1,3,1,"test","nll","silscs"
