lr,epoch,batch_size,run,ll_ontram_train,ll_ontram_valid,ll_ontram_test,ll_ontram_train_retrained,ll_ontram_valid_retrained,ll_ontram_test_retrained,ll_polr_train,ll_polr_valid,ll_polr_test,ll_ontram_train_init,ll_ontram_valid_init,ll_ontram_test_init,ll_ontram_train_warmstart,ll_ontram_valid_warmstart,ll_ontram_test_warmstart,acc_ontram_train,acc_ontram_valid,acc_ontram_test,acc_ontram_train_retrained,acc_ontram_valid_retrained,acc_ontram_test_retrained,acc_polr_train,acc_polr_valid,acc_polr_test,qwk_ontram_train,qwk_ontram_valid,qwk_ontram_test,qwk_ontram_train_retrained,qwk_ontram_valid_retrained,qwk_ontram_test_retrained,qwk_polr_train,qwk_polr_valid,qwk_polr_test
1e-04,100,8,1,1.28754483288053,1.72932143615676,2.93285804856748,0,0,0,1.25979443000363,1.90357126071105,3.08907692073449,1.80889105796814,1.48499023914337,2.23836374282837,1.31099891662598,1.66110849380493,2.92016983032227,0.506172839506173,0.333333333333333,0.272727272727273,0,0,0,0.506172839506173,0.222222222222222,0.272727272727273,0.506906077348066,0.117647058823529,0,0,0,0,0.506849315068493,0,0
