"V2","V3","V4","V5","V6","V7","V8","mem","spl","type","loss","mod"
0.534326250179782,0.922147099167262,0.99695051588223,0.999691097756409,0.999988681239498,0.999990570128107,1,2,1,"val","nll","cils"
0.546756512221249,0.852214653897777,0.990131703591485,0.999020082053368,0.999934374115654,0.999947825966854,1,2,1,"val","nll","cils"
0.808083420701749,0.974177345339416,0.998678629565737,0.99986653569249,0.999986823737348,0.999989210740899,1,2,1,"val","nll","cils"
0.430435736269412,0.706544591631287,0.904862688097728,0.954992628786116,0.99051797839149,0.993706106230056,1,2,1,"val","nll","cils"
0.147338279319018,0.193216006216196,0.383282358168449,0.621738244600966,0.833492454217739,0.864757602642058,1,2,1,"val","nll","cils"
0.636172740321201,0.946195632112255,0.997635120450847,0.99976739966421,0.999987678334218,0.999990059247512,1,2,1,"val","nll","cils"
0.173142850110498,0.239364843887494,0.408558706905994,0.754500496443237,0.855668421137618,0.887681277092058,1,2,1,"val","nll","cils"
0.733042146467568,0.831531470989115,0.912387678703353,0.952118973699623,0.979095244766087,0.985357557117327,1,2,1,"val","nll","cils"
0.706837560491738,0.939347414852633,0.99615236224524,0.999592022206392,0.999954710903865,0.999962847800152,1,2,1,"val","nll","cils"
0.450533326842934,0.802484743347499,0.979453230753634,0.996391801447774,0.999614570113914,0.999705342016657,1,2,1,"val","nll","cils"
0.1520667218759,0.207188996914932,0.317710410511173,0.436513311243458,0.635620224484267,0.746747766756841,1,2,1,"val","nll","cils"
0.0802831583225352,0.0980676689762682,0.142325677201147,0.213115245280474,0.327573712027902,0.408814265652728,1,2,1,"val","nll","cils"
0.106963777764085,0.229928460378519,0.420298945050663,0.696180105689922,0.814378329879219,0.884228566687611,1,3,1,"val","nll","cils"
0.608353711245695,0.743194526799532,0.854959984222986,0.920446725532781,0.963683801926827,0.979595745353159,1,3,1,"val","nll","cils"
0.729616691326077,0.849621378651855,0.951228477580404,0.985731176298012,0.995055794552077,0.997299282140674,1,3,1,"val","nll","cils"
0.65559442544943,0.884859586225655,0.981942367506339,0.993405993395342,0.998473814575975,0.998855634436457,1,3,1,"val","nll","cils"
0.306902872481444,0.658863516003215,0.874463453025185,0.971198285315199,0.984452050147944,0.988178229051141,1,3,1,"val","nll","cils"
0.492826981882422,0.644407628229992,0.794145836943851,0.888732938674301,0.946926150736267,0.96729954157661,1,3,1,"val","nll","cils"
0.0373513116434269,0.0894198759655312,0.147513652979883,0.324081364819166,0.440876327720108,0.475889710105721,1,3,1,"val","nll","cils"
0.499440722400742,0.810459837147101,0.94026368815447,0.989651185130831,0.993959352574867,0.995165283711045,1,3,1,"val","nll","cils"
0.515914430851009,0.739886246280151,0.911773653746727,0.95691612035994,0.987358277157495,0.991515959949094,1,3,1,"val","nll","cils"
0.385345538461606,0.662836633055814,0.830403285365911,0.937600434403221,0.963116566886189,0.971543208013488,1,3,1,"val","nll","cils"
0.759470181851102,0.922710453666616,0.986987932174947,0.997308594143326,0.998963374621085,0.999321272818502,1,3,1,"val","nll","cils"
0.32713503696307,0.489125685284308,0.666997245125261,0.831961682962797,0.910409891223654,0.935826305928763,1,3,1,"val","nll","cils"
0.222043506648505,0.451294506213917,0.717031546360218,0.895281394216092,0.945133947306097,0.964063644732431,1,3,1,"val","nll","cils"
0.405809517256289,0.859794816726156,0.977804212662354,0.994474832643408,0.99800785942116,0.998275517364035,1,3,1,"val","nll","cils"
0.828444300809604,0.918123398560561,0.96077806145032,0.986239877677941,0.992495562833664,0.995316377854915,1,3,1,"val","nll","cils"
0.616261543399133,0.734932602273357,0.865759236161641,0.925137356360429,0.974448905420691,0.985728111375349,1,3,1,"val","nll","cils"
0.68118068804176,0.852078637268492,0.944735759292276,0.981806308939858,0.990863650352422,0.993983987702677,1,3,1,"val","nll","cils"
0.542916140657801,0.871984585400523,0.991187418717579,0.998360448130248,0.999637358684897,0.999721963138091,1,3,1,"val","nll","cils"
0.332115461556671,0.77182193217645,0.978658962379416,0.993753708619527,0.999001502069733,0.999182942816977,1,3,1,"val","nll","cils"
0.386782940434139,0.732053969738106,0.894544718783415,0.974923277404762,0.985580606157376,0.9895440037479,1,3,1,"val","nll","cils"
0.633349080481658,0.781780192912259,0.940099418162076,0.966367613151732,0.994262732899208,0.996012849993028,1,3,1,"val","nll","cils"
0.805370159064395,0.925723400074943,0.977216005154005,0.994779254302203,0.997323259973823,0.998206708855873,1,3,1,"val","nll","cils"
0.0879494762092749,0.170852395870906,0.496637216251015,0.703881181848803,0.90785343644653,0.941185842057709,1,3,1,"val","nll","cils"
0.474906741772845,0.636885437639838,0.781641838554552,0.864877004109492,0.940357453179527,0.954118424882733,1,3,1,"val","nll","cils"
0.584937436980734,0.764123112669538,0.863791876749018,0.942890722286679,0.970054147658358,0.978279983073838,1,3,1,"val","nll","cils"
0.497388051368028,0.756757354840144,0.944073310199195,0.981304398361167,0.995034025209737,0.996452739155278,1,3,1,"val","nll","cils"
0.659636677026398,0.833407829992226,0.949401852411388,0.97487545412187,0.993304174921596,0.995495519645111,1,3,1,"val","nll","cils"
0.138073630514463,0.389825341319857,0.588019693936292,0.845277780249773,0.898412545125157,0.913816016352657,1,3,1,"val","nll","cils"
0.0744978014326313,0.176558407763034,0.436701669244756,0.521957511381391,0.889995314268121,0.906382079483577,1,3,1,"val","nll","cils"
0.513181708323902,0.899430289626772,0.992960183430329,0.998624127817495,0.999667305453877,0.99975866629199,1,3,1,"val","nll","cils"
0.634998501976171,0.907928813459637,0.990014477541712,0.997979034560718,0.999454402804393,0.999606046743925,1,3,1,"val","nll","cils"
0.810853838221621,0.976399785431494,0.99816526881755,0.999755262321785,0.999912085513471,0.99993009471618,1,3,1,"val","nll","cils"
0.402228265813165,0.604376376565761,0.788109219995312,0.859101278562161,0.962947523529895,0.974435926416059,1,3,1,"val","nll","cils"
0.102743295498238,0.155762186100466,0.295583271732818,0.433663832639253,0.693607342158968,0.763984659999778,1,3,1,"val","nll","cils"
0.704473174341787,0.946925520169125,0.997278010809245,0.999546590092722,0.999909161243867,0.999932097857459,1,3,1,"val","nll","cils"
0.189551235173839,0.37746971037597,0.596515924996647,0.886614514347323,0.93591793237401,0.954290795440146,1,3,1,"val","nll","cils"
0.717219256083929,0.837348264974542,0.924985577200515,0.961579466145802,0.983351805392898,0.989915671450874,1,3,1,"val","nll","cils"
0.829409098596373,0.963886552975752,0.995226841099828,0.999291529635221,0.999743697782443,0.999813811766815,1,3,1,"val","nll","cils"
0.431219966695188,0.766821672198866,0.964178375935758,0.988941098603582,0.997516402841691,0.998143066427318,1,3,1,"val","nll","cils"
0.176231246983548,0.293258713765469,0.525986986404504,0.680186552743296,0.865496021426585,0.918594197330366,1,3,1,"val","nll","cils"
0.0360709792978796,0.0520435938401166,0.0737423553313053,0.112517552339751,0.192921537929087,0.234471313277461,1,3,1,"val","nll","cils"
0.107541439193001,0.203468281572823,0.467313540538556,0.725800632279732,0.854293599659065,0.902515689125829,1,4,1,"val","nll","cils"
0.650241567644029,0.758823210532486,0.879409729799095,0.933631294574094,0.97045958704975,0.980693952570501,1,4,1,"val","nll","cils"
0.653600659624706,0.803700941969966,0.955540725662204,0.987295173877976,0.993620516072847,0.995747599556872,1,4,1,"val","nll","cils"
0.74144445981163,0.854294126432158,0.939909842101302,0.97155449017924,0.990855346588682,0.993595158447242,1,4,1,"val","nll","cils"
0.322021505115702,0.454356009098133,0.666886479248723,0.847972998885657,0.911866581996832,0.935787599772573,1,4,1,"val","nll","cils"
0.45462517775666,0.633983270702208,0.852278398609617,0.932267907487798,0.975428942531371,0.982289274411255,1,4,1,"val","nll","cils"
0.0629846371507633,0.0836040879440447,0.152293640411911,0.288176016489383,0.423411751049045,0.473070182719202,1,4,1,"val","nll","cils"
0.485794183119625,0.676645667125697,0.883895269115715,0.964339917264996,0.978739494421839,0.985077691394641,1,4,1,"val","nll","cils"
0.545511441832251,0.707359125417913,0.872429516731984,0.938166844261618,0.979750095756646,0.985684757911971,1,4,1,"val","nll","cils"
0.499952919781347,0.639646737321043,0.818600354143383,0.917797047729289,0.955596356989875,0.969047563506614,1,4,1,"val","nll","cils"
0.687698742507565,0.841281966464405,0.961581717686384,0.991679446845745,0.996513416388935,0.997654634020595,1,4,1,"val","nll","cils"
0.348677895876497,0.589058675154226,0.895792538177917,0.970954350434541,0.990372622691175,0.993009142064755,1,4,1,"val","nll","cils"
0.226310669652676,0.527408574468025,0.886214653405032,0.966990887270876,0.989048707818989,0.992395136397694,1,4,1,"val","nll","cils"
0.621017166390227,0.853977986746092,0.972091878333993,0.993053557445002,0.997244727158348,0.997733756852567,1,4,1,"val","nll","cils"
0.790424847435079,0.842817286876177,0.913425558112989,0.956125447830866,0.974641060285694,0.981981652115614,1,4,1,"val","nll","cils"
0.644183962612154,0.752669040446936,0.888326123111076,0.934979524923021,0.976293459492007,0.983490835636142,1,4,1,"val","nll","cils"
0.669005478335955,0.799918096021668,0.93192657274781,0.975942356852746,0.989316647522268,0.992693878981631,1,4,1,"val","nll","cils"
0.467189020886651,0.800790732204971,0.973121892673364,0.995287794126457,0.99846499586052,0.998890436270467,1,4,1,"val","nll","cils"
0.382408060172394,0.803524341685575,0.977076460629219,0.995324095281,0.9987662354904,0.999069627600136,1,4,1,"val","nll","cils"
0.263117379649118,0.646099866774634,0.891389278510756,0.96119835344686,0.983210753932615,0.988119043670233,1,4,1,"val","nll","cils"
0.628235482774105,0.693485355355342,0.848536906483587,0.90850605600374,0.9715504376503,0.977252080727641,1,4,1,"val","nll","cils"
0.706242616948434,0.933429407314422,0.9925582160281,0.998651351961422,0.999316288788839,0.999506626886028,1,4,1,"val","nll","cils"
0.0753585893421845,0.148939317048519,0.471193836522277,0.713715607588227,0.906967283851438,0.931519212650241,1,4,1,"val","nll","cils"
0.722363562435448,0.801147632993765,0.917078172074492,0.958651211066186,0.983780737250186,0.988254697366086,1,4,1,"val","nll","cils"
0.66694632635872,0.751684088464876,0.891377886841776,0.957080680066137,0.981428860398896,0.986108856974311,1,4,1,"val","nll","cils"
0.479459051537623,0.703429019847129,0.927826744282152,0.98105573393781,0.995221170472169,0.996361438095471,1,4,1,"val","nll","cils"
0.742201571961908,0.8530725923294,0.942976678186613,0.971139362217935,0.990426776902959,0.99322942580804,1,4,1,"val","nll","cils"
0.29118679939835,0.401346973455618,0.627234505131052,0.811916025262516,0.88976786778974,0.916315843410947,1,4,1,"val","nll","cils"
0.206714615349041,0.555035675338579,0.922513516130707,0.97654174388858,0.992275064602044,0.993321436732748,1,4,1,"val","nll","cils"
0.476056961070765,0.851789393887523,0.975553491662562,0.993473497211546,0.997982041499942,0.998574117408674,1,4,1,"val","nll","cils"
0.551739941374838,0.814083952938334,0.962236854470139,0.99070232244801,0.997143825277798,0.99803083667814,1,4,1,"val","nll","cils"
0.693601198652654,0.965203065614486,0.997456030763022,0.999463100786578,0.999849500736,0.999882504034414,1,4,1,"val","nll","cils"
0.466722985385736,0.677708374504664,0.846464345012982,0.914371981245628,0.972660049385358,0.981153451459905,1,4,1,"val","nll","cils"
0.0988715170426736,0.113120509371625,0.3399925414077,0.592862452781333,0.788596295699781,0.815777666147051,1,4,1,"val","nll","cils"
0.632215835501971,0.926760531153009,0.99218406105945,0.997854871907846,0.999403048355287,0.999565526595297,1,4,1,"val","nll","cils"
0.145270387051598,0.191114653921501,0.391809471062433,0.657048736825867,0.771416893716158,0.815813350757339,1,4,1,"val","nll","cils"
0.68422725193562,0.800611656621358,0.898817580323563,0.94148602669656,0.976034278032945,0.983935552818387,1,4,1,"val","nll","cils"
0.579110520177547,0.948280864691826,0.997571132700373,0.9997240954989,0.99990602182555,0.999926971064714,1,4,1,"val","nll","cils"
0.381263645998042,0.804759777905742,0.979372773894134,0.996154528073484,0.998973909348311,0.999196382231918,1,4,1,"val","nll","cils"
0.18205567444258,0.24357517786724,0.427851365536889,0.592417986183984,0.782028213958293,0.842813595365885,1,4,1,"val","nll","cils"
0.0553465880961273,0.0664030931190846,0.0977984756256795,0.13513431552577,0.214143317910337,0.256010749843396,1,4,1,"val","nll","cils"
0.0980253293449321,0.153842646487483,0.312368211898925,0.467242143257934,0.602646648877178,0.69056856247306,1,5,1,"val","nll","cils"
0.688092200404988,0.785360134242639,0.903784394329744,0.947614006038581,0.973413772180027,0.982454423267127,1,5,1,"val","nll","cils"
0.700456055168248,0.806403105649402,0.945954282630553,0.973291179127334,0.984181127969531,0.988135739218716,1,5,1,"val","nll","cils"
0.774935758835496,0.911589796703729,0.973799818393778,0.990267931270122,0.996163137558497,0.997186533773352,1,5,1,"val","nll","cils"
0.27587329301348,0.776765889886102,0.938846899926668,0.988996974263992,0.992452802591209,0.993503402085288,1,5,1,"val","nll","cils"
0.503381841467175,0.767784091641708,0.935549488197034,0.981448967641805,0.989659608137424,0.991678865251881,1,5,1,"val","nll","cils"
0.0638653109664747,0.113123952282501,0.236987449356669,0.412615524918584,0.581192280833596,0.638634885076805,1,5,1,"val","nll","cils"
0.523120768576555,0.758179757691523,0.905162924828198,0.961688227441344,0.972676794258946,0.977650639398636,1,5,1,"val","nll","cils"
0.655530052238626,0.773554465932466,0.905316302694485,0.951052472912183,0.981365212440862,0.986855583669214,1,5,1,"val","nll","cils"
0.576311596660322,0.695152226685826,0.843773751352995,0.916357989096992,0.94851943168321,0.962562717677748,1,5,1,"val","nll","cils"
0.720916106330588,0.857130451858438,0.958920504462512,0.985018374891886,0.992337021209241,0.994317368914533,1,5,1,"val","nll","cils"
0.385308441552801,0.586794504569468,0.821273301623458,0.927905735746486,0.95320898305966,0.964583452884195,1,5,1,"val","nll","cils"
0.183636082858628,0.590731132349497,0.895987916995232,0.977137763019744,0.985739717430094,0.98749044611887,1,5,1,"val","nll","cils"
0.529609639453255,0.917782502427342,0.982419643708869,0.996140870820697,0.997841898125062,0.998014745886177,1,5,1,"val","nll","cils"
0.854639489979618,0.909746542822225,0.963551179157223,0.981291996095939,0.988314965564159,0.99152546443042,1,5,1,"val","nll","cils"
0.702544947097188,0.785362453957193,0.915765642177511,0.950020744869641,0.979401381603116,0.985199116807175,1,5,1,"val","nll","cils"
0.671273559854104,0.863048830511664,0.959036118541918,0.986135519835606,0.99164083622168,0.993479170087599,1,5,1,"val","nll","cils"
0.48460196681129,0.804581871979344,0.958521623043602,0.992311833511912,0.996454924322693,0.997009117456089,1,5,1,"val","nll","cils"
0.462220156428047,0.91163293463378,0.989984131779686,0.99889349088789,0.999532447833174,0.999562743756785,1,5,1,"val","nll","cils"
0.298879100254375,0.756812725057765,0.923378022148742,0.981579341477483,0.986740783727987,0.988806881985629,1,5,1,"val","nll","cils"
0.839880733387008,0.909512242946862,0.979299209047414,0.992287662600842,0.997320446229415,0.998041378032784,1,5,1,"val","nll","cils"
0.679453109669905,0.940883420112778,0.988285698882765,0.997709468188634,0.99830038686938,0.998495798223584,1,5,1,"val","nll","cils"
0.125065330339468,0.183924499366845,0.426599931334861,0.587776513376654,0.770578483470563,0.83192808237132,1,5,1,"val","nll","cils"
0.688763702729057,0.798810616733459,0.923073107150199,0.964299996347253,0.984418391654444,0.988414412687301,1,5,1,"val","nll","cils"
0.735645779881918,0.871723160912668,0.960104217873097,0.987642287531429,0.994387503228882,0.995419338142742,1,5,1,"val","nll","cils"
0.534475946778905,0.850075136256116,0.968193750528523,0.993615720583328,0.99767300668829,0.99800682621127,1,5,1,"val","nll","cils"
0.770623527507234,0.862967066809079,0.949309167734861,0.974769624442294,0.989899483516544,0.993140911836813,1,5,1,"val","nll","cils"
0.313236561708329,0.571682216352269,0.791466845067229,0.920148836124844,0.94458806668756,0.953482924538102,1,5,1,"val","nll","cils"
0.211190692765384,0.352196865974919,0.637014600547081,0.758276922584888,0.916157713024261,0.927899674735069,1,5,1,"val","nll","cils"
0.301877916477769,0.951431273856311,0.997059298887778,0.999816775141893,0.999889283602618,0.999893418374117,1,5,1,"val","nll","cils"
0.565129921809647,0.90462272949397,0.985504588597454,0.997927150020737,0.999092940391876,0.999196053049374,1,5,1,"val","nll","cils"
0.728392938712648,0.980420112128922,0.997597592946998,0.999721111683403,0.999825504861189,0.999837559645156,1,5,1,"val","nll","cils"
0.553059094563744,0.705241004799152,0.855298721889606,0.913298249189048,0.965020881091991,0.97658494994496,1,5,1,"val","nll","cils"
0.125566037399586,0.144893938506422,0.31092116292557,0.397027940278747,0.539603812124169,0.569030394915382,1,5,1,"val","nll","cils"
0.649926229542894,0.935316870953699,0.991313945445178,0.998588342313503,0.999254255811357,0.999344249397654,1,5,1,"val","nll","cils"
0.197449165459974,0.283059987130399,0.526981968338664,0.716283490715885,0.801848940138781,0.838111974443511,1,5,1,"val","nll","cils"
0.755275217920904,0.829974981515809,0.923264579259898,0.954866125541089,0.976487088891614,0.984525140386901,1,5,1,"val","nll","cils"
0.51011303708028,0.978609862106196,0.99828495356841,0.999900293984271,0.999927276746686,0.999930208707191,1,5,1,"val","nll","cils"
0.395522603987356,0.811957122478026,0.958654966370915,0.992901223818696,0.996812927021307,0.997217480234171,1,5,1,"val","nll","cils"
0.270960465649388,0.353059955524793,0.578442743078734,0.68687272364041,0.817259975099791,0.87533680666794,1,5,1,"val","nll","cils"
0.0743312868665486,0.0891173346259864,0.150973388433767,0.194316818235384,0.336449100667473,0.398327241872103,1,5,1,"val","nll","cils"
0.676360010393449,0.895228854520707,0.978118051918822,0.989883599645956,0.996114171243503,0.99685556694685,1,1,2,"val","nll","cils"
0.200817029889216,0.63378436951816,0.956144476857883,0.986567847044074,0.996004020875508,0.996653049088106,1,1,2,"val","nll","cils"
0.608880906370824,0.870367996054407,0.97248627532473,0.988520023479789,0.995961042079064,0.996700607122335,1,1,2,"val","nll","cils"
0.108795020529259,0.217072901615272,0.407286203897983,0.597808708595877,0.795481436420313,0.834053305872493,1,1,2,"val","nll","cils"
0.552417132992524,0.919749927130482,0.992055809724207,0.997304816652561,0.99923535777826,0.999316580863686,1,1,2,"val","nll","cils"
0.0789120470000725,0.175884755647315,0.334833049116875,0.510235786700501,0.657748689789902,0.711408340825399,1,1,2,"val","nll","cils"
0.312245190805416,0.619346645440652,0.842604434184186,0.929186598437892,0.962688269420659,0.971384085565765,1,1,2,"val","nll","cils"
0.747926299950118,0.885158971519605,0.955004604194292,0.980612859772352,0.991598518635771,0.993316897816225,1,1,2,"val","nll","cils"
0.0360018835065697,0.122083402046864,0.373890389830283,0.585238492005653,0.795314867068966,0.823823189123194,1,1,2,"val","nll","cils"
0.685659450769963,0.954283020969057,0.995503544775322,0.998328892188105,0.99934290628923,0.999425998210164,1,1,2,"val","nll","cils"
0.628678247301219,0.87680104742625,0.972434094875196,0.988733084300301,0.996822233129707,0.997366618868951,1,1,2,"val","nll","cils"
0.864335260719669,0.932049633531324,0.975548338181722,0.990627451755537,0.995814251690158,0.996513845457264,1,1,2,"val","nll","cils"
