"V2","V3","V4","V5","V6","V7","V8","mem","spl","type","loss","mod"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.449230769156952,0.664615384455154,0.803076922961274,0.86769230714759,0.92000000042444,0.935384615020096,1,1,1,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
0.439999999947647,0.673846153830263,0.809230768938422,0.870769230745471,0.926153845813477,0.938461538372839,1,1,2,"val","nll","si"
