"X1","X2","mem","spl","type","loss","mod"
0.953107220998425,1,1,1,"test","nll","sics"
0.794028708136609,1,1,1,"test","nll","sics"
0.932741977083173,1,1,1,"test","nll","sics"
0.940671238484003,1,1,1,"test","nll","sics"
0.937959174073027,1,1,1,"test","nll","sics"
0.725324762278804,1,1,1,"test","nll","sics"
0.900293001280419,1,1,1,"test","nll","sics"
0.835968212435979,1,1,1,"test","nll","sics"
0.941274256891107,1,1,1,"test","nll","sics"
0.862130677291702,1,1,1,"test","nll","sics"
0.819667949400885,1,1,1,"test","nll","sics"
0.938546786370818,1,1,1,"test","nll","sics"
0.760290000483412,1,1,1,"test","nll","sics"
0.625265070519869,1,1,1,"test","nll","sics"
0.788340734418618,1,1,1,"test","nll","sics"
0.734631194855412,1,1,1,"test","nll","sics"
0.816799578108672,1,1,1,"test","nll","sics"
0.948965283844488,1,1,1,"test","nll","sics"
0.928781354184124,1,1,1,"test","nll","sics"
0.461750016475711,1,1,1,"test","nll","sics"
0.931602078025461,1,1,1,"test","nll","sics"
0.918043230902191,1,1,1,"test","nll","sics"
0.948721434831426,1,1,1,"test","nll","sics"
0.91791966594109,1,1,1,"test","nll","sics"
0.863853630300233,1,1,1,"test","nll","sics"
0.921907100144791,1,1,1,"test","nll","sics"
0.882427823167059,1,1,1,"test","nll","sics"
0.932719627817647,1,1,1,"test","nll","sics"
0.929959169211024,1,1,1,"test","nll","sics"
0.854118371149482,1,1,1,"test","nll","sics"
0.917475206273606,1,1,1,"test","nll","sics"
0.516653157457525,1,1,1,"test","nll","sics"
0.861402906451551,1,1,1,"test","nll","sics"
0.866890305156887,1,1,1,"test","nll","sics"
0.896521057206268,1,1,1,"test","nll","sics"
0.252836381029016,1,1,1,"test","nll","sics"
0.954608616831486,1,1,1,"test","nll","sics"
0.566500993711865,1,1,1,"test","nll","sics"
0.951177187412726,1,1,1,"test","nll","sics"
0.794260093018289,1,1,1,"test","nll","sics"
0.946973816704757,1,1,1,"test","nll","sics"
0.985934726536406,1,2,1,"test","nll","sics"
0.661493700223153,1,2,1,"test","nll","sics"
0.8486475905893,1,2,1,"test","nll","sics"
0.973380057095896,1,2,1,"test","nll","sics"
0.972568741399824,1,2,1,"test","nll","sics"
0.423053910845128,1,2,1,"test","nll","sics"
0.937116028238709,1,2,1,"test","nll","sics"
0.620417639344858,1,2,1,"test","nll","sics"
0.942858174860406,1,2,1,"test","nll","sics"
0.914991251057861,1,2,1,"test","nll","sics"
0.613567671755107,1,2,1,"test","nll","sics"
0.886011631779155,1,2,1,"test","nll","sics"
0.769530529216467,1,2,1,"test","nll","sics"
0.713464354742194,1,2,1,"test","nll","sics"
0.889741616135666,1,2,1,"test","nll","sics"
0.850808168097034,1,2,1,"test","nll","sics"
0.975617148109132,1,2,1,"test","nll","sics"
0.973911330564109,1,2,1,"test","nll","sics"
0.961983379234602,1,2,1,"test","nll","sics"
0.598555267040501,1,2,1,"test","nll","sics"
0.916725747565497,1,2,1,"test","nll","sics"
0.846347768597459,1,2,1,"test","nll","sics"
0.952321476205911,1,2,1,"test","nll","sics"
0.912894993349962,1,2,1,"test","nll","sics"
0.987974491710534,1,2,1,"test","nll","sics"
0.983205646646406,1,2,1,"test","nll","sics"
0.984348106497804,1,2,1,"test","nll","sics"
0.882237720081543,1,2,1,"test","nll","sics"
0.982084320685895,1,2,1,"test","nll","sics"
0.896986901260992,1,2,1,"test","nll","sics"
0.899018644205571,1,2,1,"test","nll","sics"
0.407358898188623,1,2,1,"test","nll","sics"
0.91520256150553,1,2,1,"test","nll","sics"
0.747385577613467,1,2,1,"test","nll","sics"
0.852438826810843,1,2,1,"test","nll","sics"
0.294376890009396,1,2,1,"test","nll","sics"
0.968821954530625,1,2,1,"test","nll","sics"
0.627733718857175,1,2,1,"test","nll","sics"
0.965041529293068,1,2,1,"test","nll","sics"
0.721812581408389,1,2,1,"test","nll","sics"
0.955667431645919,1,2,1,"test","nll","sics"
0.938389263661582,1,3,1,"test","nll","sics"
0.833842049186641,1,3,1,"test","nll","sics"
0.922987584541589,1,3,1,"test","nll","sics"
0.926807255277988,1,3,1,"test","nll","sics"
0.912005929366325,1,3,1,"test","nll","sics"
0.706889630311884,1,3,1,"test","nll","sics"
0.914859012702701,1,3,1,"test","nll","sics"
0.830658769130392,1,3,1,"test","nll","sics"
0.923682878912015,1,3,1,"test","nll","sics"
0.837660615796536,1,3,1,"test","nll","sics"
0.770274748380014,1,3,1,"test","nll","sics"
0.910737927804911,1,3,1,"test","nll","sics"
0.723517197493267,1,3,1,"test","nll","sics"
