lr,epoch,batch_size,run,ll_ontram_train,ll_ontram_valid,ll_ontram_test,ll_ontram_train_retrained,ll_ontram_valid_retrained,ll_ontram_test_retrained,ll_polr_train,ll_polr_valid,ll_polr_test,ll_ontram_train_init,ll_ontram_valid_init,ll_ontram_test_init,ll_ontram_train_warmstart,ll_ontram_valid_warmstart,ll_ontram_test_warmstart,acc_ontram_train,acc_ontram_valid,acc_ontram_test,acc_ontram_train_retrained,acc_ontram_valid_retrained,acc_ontram_test_retrained,acc_polr_train,acc_polr_valid,acc_polr_test,qwk_ontram_train,qwk_ontram_valid,qwk_ontram_test,qwk_ontram_train_retrained,qwk_ontram_valid_retrained,qwk_ontram_test_retrained,qwk_polr_train,qwk_polr_valid,qwk_polr_test
1e-04,100,8,1,1.39364998748955,1.77091474235632,1.42698276220562,0,0,0,1.36674801327499,1.87188981946625,1.4406778367789,1.98509192466736,2.1112961769104,1.62593555450439,1.43076634407043,1.78674697875977,1.41322302818298,0.407692307692308,0.466666666666667,0.588235294117647,0,0,0,0.423076923076923,0.4,0.588235294117647,0.63263786655837,0.298245614035088,0.442486539402839,0,0,0,0.685423054611751,0.269662921348315,0.40604343720491
