lr,epoch,batch_size,run,ll_ontram_train,ll_ontram_valid,ll_ontram_test,ll_ontram_train_retrained,ll_ontram_valid_retrained,ll_ontram_test_retrained,ll_polr_train,ll_polr_valid,ll_polr_test,ll_ontram_train_init,ll_ontram_valid_init,ll_ontram_test_init,ll_ontram_train_warmstart,ll_ontram_valid_warmstart,ll_ontram_test_warmstart,acc_ontram_train,acc_ontram_valid,acc_ontram_test,acc_ontram_train_retrained,acc_ontram_valid_retrained,acc_ontram_test_retrained,acc_polr_train,acc_polr_valid,acc_polr_test,qwk_ontram_train,qwk_ontram_valid,qwk_ontram_test,qwk_ontram_train_retrained,qwk_ontram_valid_retrained,qwk_ontram_test_retrained,qwk_polr_train,qwk_polr_valid,qwk_polr_test
1e-04,100,8,1,1.24007718341626,2.46240676988779,1.7426847942967,0,0,0,1.30651361184147,2.54938745502445,1.7324094046397,2.3131160736084,3.09370970726013,1.75257933139801,1.31945884227753,2.44455289840698,1.71975314617157,0.516129032258065,0.0909090909090909,0.416666666666667,0,0,0,0.462365591397849,0.0909090909090909,0.416666666666667,0.666071328905509,0.186344238975818,-0.166666666666667,0,0,0,0.517571161790504,0.204528853177502,-0.204081632653061
