lr,epoch,batch_size,run,ll_ontram_train,ll_ontram_valid,ll_ontram_test,ll_ontram_train_retrained,ll_ontram_valid_retrained,ll_ontram_test_retrained,ll_polr_train,ll_polr_valid,ll_polr_test,ll_ontram_train_init,ll_ontram_valid_init,ll_ontram_test_init,ll_ontram_train_warmstart,ll_ontram_valid_warmstart,ll_ontram_test_warmstart,acc_ontram_train,acc_ontram_valid,acc_ontram_test,acc_ontram_train_retrained,acc_ontram_valid_retrained,acc_ontram_test_retrained,acc_polr_train,acc_polr_valid,acc_polr_test,qwk_ontram_train,qwk_ontram_valid,qwk_ontram_test,qwk_ontram_train_retrained,qwk_ontram_valid_retrained,qwk_ontram_test_retrained,qwk_polr_train,qwk_polr_valid,qwk_polr_test
1e-04,100,8,1,1.42109307657514,1.14357214386709,1.18374073524719,0,0,0,1.40629061484176,1.16615165252983,1.20902172915097,1.97441267967224,1.51499247550964,1.76774680614471,1.45221507549286,1.23410439491272,1.17435872554779,0.415384615384615,0.4,0.588235294117647,0,0,0,0.4,0.4,0.588235294117647,0.537064658065478,0.659890539483972,0.32,0,0,0,0.557382123327716,0.659890539483972,0.32
